algorithm,params,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,W-accuracy,H-accuracy,B-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,W-TPR,H-TPR,B-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,W-TNR,H-TNR,B-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,W-FPR,H-FPR,B-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,W-FNR,H-FNR,B-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,W-calibration+,H-calibration+,B-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,W-calibration-,H-calibration-,B-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff
LR,,0.769230769231,0.714285714286,0.833333333333,0.77380952381,0.547619047619,0.3333333333333333,0.3375,0.5555555555555556,0.714285714286,0.875,0.8,0.796428571429,1.225,1.12,1.1725,1.16071428571,1.08571428571,1.12321428571,0.785714285714,0.666666666667,0.5,0.650793650794,0.848484848485,0.636363636364,0.742424242424,0.880952380952,0.714285714286,0.797619047619,0.571428571429,1.0,1.0,0.857142857143,1.75,1.75,1.75,1.42857142857,1.42857142857,1.42857142857,0.428571428571,0.0,0.0,0.142857142857,0.0,0.0,1.0,0.571428571429,0.571428571429,0.571428571429,0.214285714286,0.333333333333,0.5,0.349206349206,1.55555555556,2.33333333333,1.94444444444,1.11904761905,1.28571428571,1.20238095238,0.7857142857142857,1.0,1.0,0.9285714285714285,1.2727272727272727,1.2727272727272727,1.2727272727272727,1.2142857142857144,1.2142857142857144,1.2142857142857144,0.42857142857142855,0.16666666666666666,0.25,0.28174603174603174,0.3888888888888889,0.5833333333333334,0.48611111111111116,0.7380952380952381,0.8214285714285714,0.7797619047619048
LR,,0.871794871795,0.9,0.842105263158,0.871052631579,0.744065914562,0.3508771929824561,0.39473684210526316,0.5888888888888889,0.866666666667,0.833333333333,1.0,0.9,0.961538461538,1.15384615385,1.05769230769,0.966666666667,1.13333333333,1.05,0.894736842105,0.0,1.0,0.631578947368,0.0,1.11764705882,0.558823529412,0.105263157895,1.10526315789,0.605263157895,0.818181818182,1.0,1.0,0.939393939394,1.22222222222,1.22222222222,1.22222222222,1.18181818182,1.18181818182,1.18181818182,0.181818181818,0.0,0.0,0.0606060606061,0.0,0.0,1.0,0.818181818182,0.818181818182,0.818181818182,0.105263157895,1.0,0.0,0.368421052632,9.5,0.0,4.75,1.89473684211,0.894736842105,1.39473684211,0.8947368421052632,0.0,1.0,0.6315789473684211,0.0,1.1176470588235294,0.5588235294117647,0.10526315789473684,1.1052631578947367,0.6052631578947367,0.18181818181818182,0.0,0.0,0.06060606060606061,0.0,0.0,1.0,0.8181818181818181,0.8181818181818181,0.8181818181818181
LR,,0.769230769231,0.833333333333,0.714285714286,0.77380952381,0.547619047619,0.575,0.584126984126984,0.7228260869565217,0.782608695652,0.777777777778,0.714285714286,0.758224062572,0.993827160494,0.912698412698,0.953262786596,0.995169082126,0.931677018634,0.96342305038,0.857142857143,0.666666666667,1.0,0.84126984127,0.777777777778,1.16666666667,0.972222222222,0.809523809524,1.14285714286,0.97619047619,0.666666666667,0.833333333333,0.666666666667,0.722222222222,1.25,1.0,1.125,1.16666666667,1.0,1.08333333333,0.333333333333,0.166666666667,0.333333333333,0.277777777778,0.5,1.0,0.75,0.833333333333,1.0,0.916666666667,0.142857142857,0.333333333333,0.0,0.15873015873,2.33333333333,0.0,1.16666666667,1.19047619048,0.857142857143,1.02380952381,0.8,0.6666666666666666,0.3333333333333333,0.6,0.8333333333333333,0.41666666666666663,0.625,0.8666666666666666,0.5333333333333332,0.7,0.25,0.16666666666666666,0.0,0.13888888888888887,0.6666666666666666,0.0,0.3333333333333333,0.9166666666666666,0.75,0.8333333333333333
DecisionTree,,0.948717948718,1.0,0.92,0.96,0.897217922246,0.41208791208791207,0.4006410256410256,0.6942857142857143,0.92,1.0,1.0,0.973333333333,1.08695652174,1.08695652174,1.08695652174,1.08,1.08,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.857142857143,1.0,1.0,0.952380952381,1.16666666667,1.16666666667,1.16666666667,1.14285714286,1.14285714286,1.14285714286,0.142857142857,0.0,0.0,0.047619047619,0.0,0.0,1.0,0.857142857143,0.857142857143,0.857142857143,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8461538461538461,1.0,1.0,0.9487179487179488,1.1818181818181819,1.1818181818181819,1.1818181818181819,1.1538461538461537,1.1538461538461537,1.1538461538461537,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,0.974358974359,1.0,0.9375,0.96875,0.947859430506,0.75,0.65625,0.8333333333333334,0.962962962963,1.0,1.0,0.987654320988,1.03846153846,1.03846153846,1.03846153846,1.03703703704,1.03703703704,1.03703703704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.966666666667,1.11111111111,1.11111111111,1.11111111111,1.1,1.1,1.1,0.1,0.0,0.0,0.0333333333333,0.0,0.0,1.0,0.9,0.9,0.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,0.9814814814814815,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0555555555555556,1.0555555555555556,1.0555555555555556,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,0.974358974359,1.0,0.947368421053,0.973684210526,0.949871380292,0.8846153846153847,0.9267399267399268,0.9347826086956522,0.95652173913,1.0,1.0,0.985507246377,1.04545454545,1.04545454545,1.04545454545,1.04347826087,1.04347826087,1.04347826087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.909090909091,1.0,1.0,0.969696969697,1.1,1.1,1.1,1.09090909091,1.09090909091,1.09090909091,0.0909090909091,0.0,0.0,0.030303030303,0.0,0.0,1.0,0.909090909091,0.909090909091,0.909090909091,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,0.9743589743589745,1.0833333333333333,1.0833333333333333,1.0833333333333333,1.0769230769230769,1.0769230769230769,1.0769230769230769,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,0.974358974359,0.958333333333,1.0,0.979166666667,0.947859430506,0.7058823529411765,0.5735294117647058,0.8076923076923077,0.961538461538,1.0,1.0,0.987179487179,1.04,1.04,1.04,1.03846153846,1.03846153846,1.03846153846,0.944444444444,0.0,1.0,0.648148148148,0.0,1.05882352941,0.529411764706,0.0555555555556,1.05555555556,0.555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0555555555556,1.0,0.0,0.351851851852,18.0,0.0,9.0,1.94444444444,0.944444444444,1.44444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.037037037037037035,0.0,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
DecisionTree,,1.0,1.0,1.0,1.0,1.0,0.6160714285714285,0.6023809523809524,0.7663043478260869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,1.0,1.0,1.0,1.0,1.0,0.2875,0.25555555555555554,0.5353260869565217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.666666666667,0.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.333333333333,0.0,1.0,0.5,2.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,1.0,1.0,1.0,1.0,1.0,0.47058823529411764,0.5151515151515151,0.7352941176470589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,0.974358974359,0.952380952381,1.0,0.97619047619,0.949871380292,0.6282051282051282,0.6259615384615385,0.7698412698412698,0.952380952381,1.0,1.0,0.984126984127,1.05,1.05,1.05,1.04761904762,1.04761904762,1.04761904762,0.928571428571,1.0,1.0,0.97619047619,1.07692307692,1.07692307692,1.07692307692,1.07142857143,1.07142857143,1.07142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0714285714286,0.0,0.0,0.0238095238095,0.0,0.0,1.0,0.928571428571,0.928571428571,0.928571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.0,0.0,0.041666666666666664,0.0,0.0,1.0,0.875,0.875,0.875
DecisionTree,,1.0,1.0,1.0,1.0,1.0,0.17543859649122806,0.2631578947368421,0.47777777777777786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.666666666667,0.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.333333333333,0.0,1.0,0.5,2.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,,1.0,1.0,1.0,1.0,1.0,0.4107142857142857,0.391156462585034,0.6413043478260869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM,lambda=1.0,0.717948717949,1.0,0.56,0.78,0.56,0.8403361344537814,0.8272058823529411,0.8914285714285713,0.76,0.666666666667,0.625,0.683888888889,0.877192982456,0.822368421053,0.849780701754,0.906666666667,0.865,0.885833333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.571428571429,0.6,0.5,0.557142857143,1.05,0.875,0.9625,1.02857142857,0.928571428571,0.978571428571,0.428571428571,0.4,0.5,0.442857142857,0.933333333333,1.16666666667,1.05,0.971428571429,1.07142857143,1.02142857143,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6470588235294118,0.3333333333333333,0.4,0.46013071895424834,0.5151515151515151,0.6181818181818182,0.5666666666666667,0.6862745098039216,0.7529411764705882,0.7196078431372549,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM,lambda=1.0,0.435897435897,0.173913043478,0.8125,0.493206521739,-0.017414944143,0.9,0.675,0.9814814814814815,0.407407407407,0.75,0.375,0.510802469136,1.84090909091,0.920454545455,1.38068181818,1.34259259259,0.967592592593,1.15509259259,0.176470588235,0.0,0.2,0.125490196078,0.0,1.13333333333,0.566666666667,0.823529411765,1.02352941176,0.923529411765,0.8,1.0,0.666666666667,0.822222222222,1.25,0.833333333333,1.04166666667,1.2,0.866666666667,1.03333333333,0.2,0.0,0.333333333333,0.177777777778,0.0,1.66666666667,0.833333333333,0.8,1.13333333333,0.966666666667,0.823529411765,1.0,0.8,0.874509803922,1.21428571429,0.971428571429,1.09285714286,1.17647058824,0.976470588235,1.07647058824,0.6,1.0,0.5,0.7000000000000001,1.6666666666666667,0.8333333333333334,1.25,1.4,0.9,1.15,0.6363636363636364,0.25,0.6666666666666666,0.5176767676767676,0.39285714285714285,1.0476190476190477,0.7202380952380952,0.6136363636363636,1.0303030303030303,0.821969696969697
Feldman-SVM,lambda=1.0,0.487179487179,0.1,0.894736842105,0.497368421053,-0.00867109969524,1.4375,1.4603174603174602,1.0380434782608696,0.478260869565,0.555555555556,0.428571428571,0.487462617897,1.16161616162,0.896103896104,1.02886002886,1.07729468599,0.950310559006,1.0138026225,0.0833333333333,0.0,0.2,0.0944444444444,0.0,2.4,1.2,0.916666666667,1.11666666667,1.01666666667,0.909090909091,0.833333333333,1.0,0.914141414141,0.916666666667,1.1,1.00833333333,0.924242424242,1.09090909091,1.00757575758,0.0909090909091,0.166666666667,0.0,0.0858585858586,1.83333333333,0.0,0.916666666667,1.07575757576,0.909090909091,0.992424242424,0.916666666667,1.0,0.8,0.905555555556,1.09090909091,0.872727272727,0.981818181818,1.08333333333,0.883333333333,0.983333333333,0.5,0.0,1.0,0.5,0.0,2.0,1.0,0.5,1.5,1.0,0.5238095238095238,0.375,0.6666666666666666,0.5218253968253969,0.7159090909090908,1.2727272727272725,0.9943181818181817,0.8511904761904762,1.1428571428571428,0.9970238095238095
Feldman-SVM,lambda=1.0,0.564102564103,0.291666666667,1.0,0.645833333333,0.369754986444,0.8,0.6499999999999999,0.9615384615384616,0.5,1.0,0.5,0.666666666667,2.0,1.0,1.5,1.5,1.0,1.25,0.277777777778,0.0,0.333333333333,0.203703703704,0.0,1.2,0.6,0.722222222222,1.05555555556,0.888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.722222222222,1.0,0.666666666667,0.796296296296,1.38461538462,0.923076923077,1.15384615385,1.27777777778,0.944444444444,1.11111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6190476190476191,0.0,0.6666666666666666,0.42857142857142855,0.0,1.0769230769230769,0.5384615384615384,0.38095238095238093,1.0476190476190474,0.7142857142857142
Feldman-SVM,lambda=1.0,0.769230769231,0.55,1.0,0.775,0.610912666192,0.8214285714285714,0.8761904761904762,0.9456521739130435,0.695652173913,0.8,1.0,0.831884057971,1.15,1.4375,1.29375,1.10434782609,1.30434782609,1.20434782609,0.5,0.5,1.0,0.666666666667,1.0,2.0,1.5,1.0,1.5,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.333333333333,1.0,0.0,0.5,1.0,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.25,0.0,0.22916666666666666,0.5714285714285714,0.0,0.2857142857142857,0.8125,0.5625,0.6875
Feldman-SVM,lambda=1.0,0.74358974359,0.777777777778,0.714285714286,0.746031746032,0.490766879818,1.1761363636363635,1.1450216450216448,1.0842391304347827,0.826086956522,0.571428571429,0.666666666667,0.688060731539,0.691729323308,0.80701754386,0.749373433584,0.745341614907,0.840579710145,0.792960662526,0.733333333333,0.0,1.0,0.577777777778,0.0,1.36363636364,0.681818181818,0.266666666667,1.26666666667,0.766666666667,1.0,1.0,0.5,0.833333333333,1.0,0.5,0.75,1.0,0.5,0.75,0.0,0.0,0.5,0.166666666667,1.0,0.0,0.5,1.0,1.5,1.25,0.266666666667,1.0,0.0,0.422222222222,3.75,0.0,1.875,1.73333333333,0.733333333333,1.23333333333,1.0,0.0,0.5,0.5,0.0,0.5,0.25,0.0,0.5,0.25,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667
Feldman-SVM,lambda=1.0,0.589743589744,1.0,0.333333333333,0.666666666667,0.401609664451,0.9346405228758169,0.9537037037037037,0.9465240641711229,0.681818181818,0.5,0.454545454545,0.545454545455,0.733333333333,0.666666666667,0.7,0.818181818182,0.772727272727,0.795454545455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.363636363636,0.25,0.333333333333,0.315656565657,0.6875,0.916666666667,0.802083333333,0.886363636364,0.969696969697,0.92803030303,0.636363636364,0.75,0.666666666667,0.684343434343,1.17857142857,1.04761904762,1.1130952381,1.11363636364,1.0303030303,1.07196969697,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6111111111111112,0.4,0.25,0.42037037037037034,0.6545454545454545,0.40909090909090906,0.5318181818181817,0.7888888888888889,0.6388888888888888,0.7138888888888888,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM,lambda=1.0,0.692307692308,0.428571428571,1.0,0.714285714286,0.507092552837,0.9333333333333333,0.9450000000000001,0.9841269841269842,0.571428571429,0.875,0.8,0.74880952381,1.53125,1.4,1.465625,1.30357142857,1.22857142857,1.26607142857,0.357142857143,0.666666666667,0.5,0.507936507937,1.86666666667,1.4,1.63333333333,1.30952380952,1.14285714286,1.22619047619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.642857142857,0.333333333333,0.5,0.492063492063,0.518518518519,0.777777777778,0.648148148148,0.690476190476,0.857142857143,0.77380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.16666666666666666,0.25,0.3263888888888889,0.2962962962962963,0.4444444444444444,0.37037037037037035,0.6041666666666666,0.6875,0.6458333333333333
Feldman-SVM,lambda=1.0,0.487179487179,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.366666666667,1.0,0.666666666667,0.677777777778,2.72727272727,1.81818181818,2.27272727273,1.63333333333,1.3,1.46666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6333333333333333,0.0,0.3333333333333333,0.3222222222222222,0.0,0.5263157894736842,0.2631578947368421,0.3666666666666667,0.7,0.5333333333333333
Feldman-SVM,lambda=1.0,0.641025641026,0.944444444444,0.380952380952,0.662698412698,0.385014716043,1.099264705882353,1.0845004668534082,1.0733695652173914,0.782608695652,0.444444444444,0.428571428571,0.551874856223,0.567901234568,0.547619047619,0.557760141093,0.661835748792,0.645962732919,0.653899240856,0.928571428571,1.0,1.0,0.97619047619,1.07692307692,1.07692307692,1.07692307692,1.07142857143,1.07142857143,1.07142857143,0.555555555556,0.166666666667,0.333333333333,0.351851851852,0.3,0.6,0.45,0.611111111111,0.777777777778,0.694444444444,0.444444444444,0.833333333333,0.666666666667,0.648148148148,1.875,1.5,1.6875,1.38888888889,1.22222222222,1.30555555556,0.0714285714286,0.0,0.0,0.0238095238095,0.0,0.0,1.0,0.928571428571,0.928571428571,0.928571428571,0.7647058823529411,0.375,0.2,0.44656862745098036,0.4903846153846154,0.26153846153846155,0.37596153846153846,0.6102941176470589,0.43529411764705883,0.5227941176470589,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
Feldman-GaussianNB,lambda=1.0,0.820512820513,0.714285714286,0.88,0.797142857143,0.604743156815,1.1160714285714286,1.171875,1.0371428571428571,0.8,0.666666666667,1.0,0.822222222222,0.833333333333,1.25,1.04166666667,0.866666666667,1.2,1.03333333333,0.636363636364,1.0,1.0,0.878787878788,1.57142857143,1.57142857143,1.57142857143,1.36363636364,1.36363636364,1.36363636364,0.928571428571,0.6,1.0,0.842857142857,0.646153846154,1.07692307692,0.861538461538,0.671428571429,1.07142857143,0.871428571429,0.0714285714286,0.4,0.0,0.157142857143,5.6,0.0,2.8,1.32857142857,0.928571428571,1.12857142857,0.363636363636,0.0,0.0,0.121212121212,0.0,0.0,1.0,0.636363636364,0.636363636364,0.636363636364,0.875,0.3333333333333333,1.0,0.736111111111111,0.38095238095238093,1.1428571428571428,0.7619047619047619,0.45833333333333326,1.125,0.7916666666666666,0.23529411764705882,0.0,0.0,0.0784313725490196,0.0,0.0,1.0,0.7647058823529411,0.7647058823529411,0.7647058823529411
Feldman-GaussianNB,lambda=1.0,0.923076923077,0.913043478261,0.9375,0.92527173913,0.843693352142,1.05,1.0125,1.0277777777777777,0.925925925926,0.75,1.0,0.891975308642,0.81,1.08,0.945,0.824074074074,1.07407407407,0.949074074074,0.882352941176,1.0,1.0,0.960784313725,1.13333333333,1.13333333333,1.13333333333,1.11764705882,1.11764705882,1.11764705882,1.0,0.666666666667,1.0,0.888888888889,0.666666666667,1.0,0.833333333333,0.666666666667,1.0,0.833333333333,0.0,0.333333333333,0.0,0.111111111111,0.0,1.0,0.5,1.33333333333,1.0,1.16666666667,0.117647058824,0.0,0.0,0.0392156862745,0.0,0.0,1.0,0.882352941176,0.882352941176,0.882352941176,1.0,0.5,1.0,0.8333333333333334,0.5,1.0,0.75,0.5,1.0,0.75,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
Feldman-GaussianNB,lambda=1.0,0.794871794872,1.0,0.578947368421,0.789473684211,0.643065964413,0.9301470588235294,0.9341736694677871,0.9483695652173914,0.782608695652,0.666666666667,1.0,0.816425120773,0.851851851852,1.27777777778,1.06481481481,0.884057971014,1.21739130435,1.05072463768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.545454545455,0.5,1.0,0.681818181818,0.916666666667,1.83333333333,1.375,0.954545454545,1.45454545455,1.20454545455,0.454545454545,0.5,0.0,0.318181818182,1.1,0.0,0.55,1.04545454545,0.545454545455,0.795454545455,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7058823529411765,0.5,1.0,0.7352941176470589,0.7083333333333333,1.4166666666666665,1.0625,0.7941176470588235,1.2941176470588234,1.0441176470588234,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB,lambda=1.0,0.897435897436,1.0,0.733333333333,0.866666666667,0.792824967172,0.9473684210526316,0.9236842105263159,0.9615384615384616,0.961538461538,0.4,1.0,0.787179487179,0.416,1.04,0.728,0.438461538462,1.03846153846,0.738461538462,1.0,0.0,1.0,0.666666666667,0.0,1.0,0.5,0.0,1.0,0.5,0.875,1.0,1.0,0.958333333333,1.14285714286,1.14285714286,1.14285714286,1.125,1.125,1.125,0.125,0.0,0.0,0.0416666666667,0.0,0.0,1.0,0.875,0.875,0.875,0.0,1.0,0.0,0.333333333333,0.0,1.0,0.5,2.0,1.0,1.5,0.9473684210526315,0.0,1.0,0.6491228070175438,0.0,1.0555555555555556,0.5277777777777778,0.052631578947368474,1.0526315789473686,0.5526315789473686,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-GaussianNB,lambda=1.0,0.871794871795,0.95,0.789473684211,0.869736842105,0.751433603157,1.1057692307692308,1.0615384615384615,1.0597826086956523,0.95652173913,0.7,0.833333333333,0.829951690821,0.731818181818,0.871212121212,0.801515151515,0.74347826087,0.876811594203,0.810144927536,0.928571428571,1.0,1.0,0.97619047619,1.07692307692,1.07692307692,1.07692307692,1.07142857143,1.07142857143,1.07142857143,1.0,0.5,0.75,0.75,0.5,0.75,0.625,0.5,0.75,0.625,0.0,0.5,0.25,0.25,0.0,0.0,1.0,1.5,1.25,1.375,0.0714285714286,0.0,0.0,0.0238095238095,0.0,0.0,1.0,0.928571428571,0.928571428571,0.928571428571,1.0,0.5714285714285714,0.6666666666666666,0.746031746031746,0.5714285714285714,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.6666666666666666,0.6190476190476191,0.1,0.0,0.0,0.03333333333333333,0.0,0.0,1.0,0.9,0.9,0.9
Feldman-GaussianNB,lambda=1.0,0.74358974359,0.666666666667,0.809523809524,0.738095238095,0.482617089066,1.1180555555555556,1.1155202821869488,1.046195652173913,0.739130434783,0.571428571429,0.888888888889,0.733149298367,0.773109243697,1.20261437908,0.987861811391,0.832298136646,1.14975845411,0.991028295376,0.6,0.0,1.0,0.533333333333,0.0,1.66666666667,0.833333333333,0.4,1.4,0.9,1.0,1.0,0.833333333333,0.944444444444,1.0,0.833333333333,0.916666666667,1.0,0.833333333333,0.916666666667,0.0,0.0,0.166666666667,0.0555555555556,1.0,0.0,0.5,1.0,1.16666666667,1.08333333333,0.4,1.0,0.0,0.466666666667,2.5,0.0,1.25,1.6,0.6,1.1,1.0,0.0,0.75,0.5833333333333334,0.0,0.75,0.375,0.0,0.75,0.375,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714
