algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,non-privileged-accuracy,privileged-accuracy,sensitive-attr-accuracy,non-privileged-accuracy_over_privileged-accuracy,sensitive-attr-accuracyRatio,diff:privileged-accuracytonon-privileged-accuracy,sensitive-attr-accuracyDiff,non-privileged-TPR,privileged-TPR,sensitive-attr-TPR,non-privileged-TPR_over_privileged-TPR,sensitive-attr-TPRRatio,diff:privileged-TPRtonon-privileged-TPR,sensitive-attr-TPRDiff,non-privileged-TNR,privileged-TNR,sensitive-attr-TNR,non-privileged-TNR_over_privileged-TNR,sensitive-attr-TNRRatio,diff:privileged-TNRtonon-privileged-TNR,sensitive-attr-TNRDiff,non-privileged-FPR,privileged-FPR,sensitive-attr-FPR,non-privileged-FPR_over_privileged-FPR,sensitive-attr-FPRRatio,diff:privileged-FPRtonon-privileged-FPR,sensitive-attr-FPRDiff,non-privileged-FNR,privileged-FNR,sensitive-attr-FNR,non-privileged-FNR_over_privileged-FNR,sensitive-attr-FNRRatio,diff:privileged-FNRtonon-privileged-FNR,sensitive-attr-FNRDiff,non-privileged-calibration+,privileged-calibration+,sensitive-attr-calibration+,non-privileged-calibration+_over_privileged-calibration+,sensitive-attr-calibration+Ratio,diff:privileged-calibration+tonon-privileged-calibration+,sensitive-attr-calibration+Diff,non-privileged-calibration-,privileged-calibration-,sensitive-attr-calibration-,non-privileged-calibration-_over_privileged-calibration-,sensitive-attr-calibration-Ratio,diff:privileged-calibration-tonon-privileged-calibration-,sensitive-attr-calibration-Diff
Feldman-SVM-DIavgall,lambda=0.5,0,0.9402985074626866,0.9555555555555556,0.9090909090909091,0.9323232323232323,0.8646464646464647,0.688888888888889,0.688888888888889,0.7491039426523298,0.9444444444444444,0.9354838709677419,0.9399641577060931,1.0095785440613028,1.0095785440613028,1.0089605734767026,1.0089605734767026,1.0,0.9259259259259259,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.8888888888888888,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.0,0.05555555555555558,0.0,1.0,1.1111111111111112,1.1111111111111112,0.0,0.07407407407407407,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259,0.9,1.0,0.95,0.9,0.9,0.9,0.9,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667
Feldman-SVM-DIavgall,lambda=0.55,0,0.9253731343283582,0.9555555555555556,0.8636363636363636,0.9095959595959596,0.8293057827040288,0.7233333333333334,0.7233333333333334,0.7768817204301076,0.9166666666666666,0.9354838709677419,0.9260752688172043,0.9798850574712644,0.9798850574712644,0.9811827956989247,0.9811827956989247,1.0,0.9259259259259259,0.962962962962963,1.08,1.08,1.074074074074074,1.074074074074074,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.07407407407407407,0.037037037037037035,0.0,1.0,0.9259259259259259,0.9259259259259259,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.6666666666666667,0.6666666666666667
Feldman-SVM-DIavgall,lambda=0.6,0,0.9104477611940298,0.9111111111111111,0.9090909090909091,0.9101010101010101,0.803338504199504,0.748792270531401,0.748792270531401,0.8136200716845878,0.9444444444444444,0.8709677419354839,0.9077060931899641,1.0843621399176955,1.0843621399176955,1.0734767025089607,1.0734767025089607,1.0,0.8518518518518519,0.9259259259259259,1.1739130434782608,1.1739130434782608,1.1481481481481481,1.1481481481481481,0.8888888888888888,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.0,0.05555555555555558,0.0,1.0,1.1111111111111112,1.1111111111111112,0.0,0.14814814814814814,0.07407407407407407,0.0,1.0,0.8518518518518519,0.8518518518518519,0.9,1.0,0.95,0.9,0.9,0.9,0.9,0.0,0.5,0.25,0.0,1.0,0.5,0.5
Feldman-SVM-DIavgall,lambda=0.65,0,0.8955223880597015,0.9111111111111111,0.8636363636363636,0.8873737373737374,0.7662800349917706,0.7862318840579711,0.7862318840579711,0.8413978494623656,0.9166666666666666,0.8709677419354839,0.8938172043010753,1.0524691358024691,1.0524691358024691,1.0456989247311828,1.0456989247311828,1.0,0.8518518518518519,0.9259259259259259,1.1739130434782608,1.1739130434782608,1.1481481481481481,1.1481481481481481,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.14814814814814814,0.07407407407407407,0.0,1.0,0.8518518518518519,0.8518518518518519,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0.25,0.0,1.0,0.5,0.5
Feldman-SVM-DIavgall,lambda=0.7,0,0.8955223880597015,0.9111111111111111,0.8636363636363636,0.8873737373737374,0.7662800349917706,0.7862318840579711,0.7862318840579711,0.8413978494623656,0.9166666666666666,0.8709677419354839,0.8938172043010753,1.0524691358024691,1.0524691358024691,1.0456989247311828,1.0456989247311828,1.0,0.8518518518518519,0.9259259259259259,1.1739130434782608,1.1739130434782608,1.1481481481481481,1.1481481481481481,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.14814814814814814,0.07407407407407407,0.0,1.0,0.8518518518518519,0.8518518518518519,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0.25,0.0,1.0,0.5,0.5
Feldman-SVM-DIavgall,lambda=0.75,0,0.8805970149253731,0.8888888888888888,0.8636363636363636,0.8762626262626263,0.7370531842717125,0.821969696969697,0.821969696969697,0.8736559139784946,0.9166666666666666,0.8387096774193549,0.8776881720430108,1.0929487179487178,1.0929487179487178,1.0779569892473118,1.0779569892473118,1.0,0.8148148148148148,0.9074074074074074,1.2272727272727273,1.2272727272727273,1.1851851851851851,1.1851851851851851,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.18518518518518523,0.09259259259259262,0.0,1.0,0.8148148148148148,0.8148148148148148,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5555555555555556,0.2777777777777778,0.0,1.0,0.4444444444444444,0.4444444444444444
Feldman-SVM-DIavgall,lambda=0.8,0,0.8656716417910447,0.8666666666666667,0.8636363636363636,0.8651515151515152,0.709130313035482,0.8611111111111113,0.8611111111111113,0.9059139784946237,0.9166666666666666,0.8064516129032258,0.8615591397849462,1.1366666666666667,1.1366666666666667,1.110215053763441,1.110215053763441,1.0,0.7777777777777778,0.8888888888888888,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.2222222222222222,0.1111111111111111,0.0,1.0,0.7777777777777778,0.7777777777777778,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.6,0.3,0.0,1.0,0.4,0.4
Feldman-SVM-DIavgall,lambda=0.85,0,0.8507462686567164,0.8444444444444444,0.8636363636363636,0.854040404040404,0.682372974705539,0.9041666666666668,0.9041666666666668,0.9381720430107527,0.9166666666666666,0.7741935483870968,0.8454301075268817,1.1840277777777777,1.1840277777777777,1.14247311827957,1.14247311827957,1.0,0.7407407407407407,0.8703703703703703,1.35,1.35,1.2592592592592593,1.2592592592592593,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.2592592592592593,0.12962962962962965,0.0,1.0,0.7407407407407407,0.7407407407407407,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.6363636363636364,0.3181818181818182,0.0,1.0,0.36363636363636365,0.36363636363636365
Feldman-SVM-DIavgall,lambda=0.9,0,0.8507462686567164,0.8444444444444444,0.8636363636363636,0.854040404040404,0.682372974705539,0.9041666666666668,0.9041666666666668,0.9381720430107527,0.9166666666666666,0.7741935483870968,0.8454301075268817,1.1840277777777777,1.1840277777777777,1.14247311827957,1.14247311827957,1.0,0.7407407407407407,0.8703703703703703,1.35,1.35,1.2592592592592593,1.2592592592592593,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.2592592592592593,0.12962962962962965,0.0,1.0,0.7407407407407407,0.7407407407407407,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.6363636363636364,0.3181818181818182,0.0,1.0,0.36363636363636365,0.36363636363636365
Feldman-SVM-DIavgall,lambda=0.95,0,0.835820895522388,0.8222222222222222,0.8636363636363636,0.8429292929292929,0.656659602188438,0.9517543859649124,0.9517543859649124,0.9704301075268817,0.9166666666666666,0.7419354838709677,0.8293010752688172,1.2355072463768115,1.2355072463768115,1.174731182795699,1.174731182795699,1.0,0.7037037037037037,0.8518518518518519,1.4210526315789473,1.4210526315789473,1.2962962962962963,1.2962962962962963,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.2962962962962963,0.14814814814814814,0.0,1.0,0.7037037037037037,0.7037037037037037,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.33333333333333337,0.33333333333333337
Feldman-SVM-DIavgall,lambda=1.0,0,0.8208955223880597,0.8,0.8636363636363636,0.8318181818181818,0.6318826823673237,1.0046296296296295,1.0046296296296295,1.0026881720430108,0.9166666666666666,0.7096774193548387,0.8131720430107527,1.2916666666666665,1.2916666666666665,1.206989247311828,1.206989247311828,1.0,0.6666666666666666,0.8333333333333333,1.5,1.5,1.3333333333333335,1.3333333333333335,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.0,0.33333333333333337,0.16666666666666669,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.6923076923076923,0.34615384615384615,0.0,1.0,0.3076923076923077,0.3076923076923077
Feldman-SVM-DIavgall,lambda=0.0,1,0.9552238805970149,1.0,0.88,0.94,0.9062744249582098,0.9015151515151515,0.9015151515151515,0.9304812834224598,0.9393939393939394,0.9705882352941176,0.9549910873440286,0.967860422405877,0.967860422405877,0.9688057040998218,0.9688057040998218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9090909090909091,0.8831168831168831,0.9428571428571428,0.9428571428571428,0.948051948051948,0.948051948051948,0.1428571428571429,0.09090909090909094,0.11688311688311692,1.5714285714285714,1.5714285714285714,1.051948051948052,1.051948051948052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.9583333333333334,0.9315476190476191,0.9440993788819876,0.9440993788819876,0.9464285714285714,0.9464285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-DIavgall,lambda=0.05,1,0.9552238805970149,1.0,0.88,0.94,0.9062744249582098,0.9015151515151515,0.9015151515151515,0.9304812834224598,0.9393939393939394,0.9705882352941176,0.9549910873440286,0.967860422405877,0.967860422405877,0.9688057040998218,0.9688057040998218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9090909090909091,0.8831168831168831,0.9428571428571428,0.9428571428571428,0.948051948051948,0.948051948051948,0.1428571428571429,0.09090909090909094,0.11688311688311692,1.5714285714285714,1.5714285714285714,1.051948051948052,1.051948051948052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.9583333333333334,0.9315476190476191,0.9440993788819876,0.9440993788819876,0.9464285714285714,0.9464285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-DIavgall,lambda=0.1,1,0.9552238805970149,1.0,0.88,0.94,0.9062744249582098,0.9015151515151515,0.9015151515151515,0.9304812834224598,0.9393939393939394,0.9705882352941176,0.9549910873440286,0.967860422405877,0.967860422405877,0.9688057040998218,0.9688057040998218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9090909090909091,0.8831168831168831,0.9428571428571428,0.9428571428571428,0.948051948051948,0.948051948051948,0.1428571428571429,0.09090909090909094,0.11688311688311692,1.5714285714285714,1.5714285714285714,1.051948051948052,1.051948051948052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.9583333333333334,0.9315476190476191,0.9440993788819876,0.9440993788819876,0.9464285714285714,0.9464285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-DIavgall,lambda=0.15,1,0.9552238805970149,1.0,0.88,0.94,0.9062744249582098,0.9015151515151515,0.9015151515151515,0.9304812834224598,0.9393939393939394,0.9705882352941176,0.9549910873440286,0.967860422405877,0.967860422405877,0.9688057040998218,0.9688057040998218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9090909090909091,0.8831168831168831,0.9428571428571428,0.9428571428571428,0.948051948051948,0.948051948051948,0.1428571428571429,0.09090909090909094,0.11688311688311692,1.5714285714285714,1.5714285714285714,1.051948051948052,1.051948051948052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.9583333333333334,0.9315476190476191,0.9440993788819876,0.9440993788819876,0.9464285714285714,0.9464285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-DIavgall,lambda=0.2,1,0.9552238805970149,1.0,0.88,0.94,0.9062744249582098,0.9015151515151515,0.9015151515151515,0.9304812834224598,0.9393939393939394,0.9705882352941176,0.9549910873440286,0.967860422405877,0.967860422405877,0.9688057040998218,0.9688057040998218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9090909090909091,0.8831168831168831,0.9428571428571428,0.9428571428571428,0.948051948051948,0.948051948051948,0.1428571428571429,0.09090909090909094,0.11688311688311692,1.5714285714285714,1.5714285714285714,1.051948051948052,1.051948051948052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.9583333333333334,0.9315476190476191,0.9440993788819876,0.9440993788819876,0.9464285714285714,0.9464285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-DIavgall,lambda=0.25,1,0.9552238805970149,1.0,0.88,0.94,0.9062744249582098,0.9015151515151515,0.9015151515151515,0.9304812834224598,0.9393939393939394,0.9705882352941176,0.9549910873440286,0.967860422405877,0.967860422405877,0.9688057040998218,0.9688057040998218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9090909090909091,0.8831168831168831,0.9428571428571428,0.9428571428571428,0.948051948051948,0.948051948051948,0.1428571428571429,0.09090909090909094,0.11688311688311692,1.5714285714285714,1.5714285714285714,1.051948051948052,1.051948051948052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.9583333333333334,0.9315476190476191,0.9440993788819876,0.9440993788819876,0.9464285714285714,0.9464285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM-DIavgall,lambda=0.3,1,0.9552238805970149,1.0,0.88,0.94,0.9062744249582098,0.9015151515151515,0.9015151515151515,0.9304812834224598,0.9393939393939394,0.9705882352941176,0.9549910873440286,0.967860422405877,0.967860422405877,0.9688057040998218,0.9688057040998218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9090909090909091,0.8831168831168831,0.9428571428571428,0.9428571428571428,0.948051948051948,0.948051948051948,0.1428571428571429,0.09090909090909094,0.11688311688311692,1.5714285714285714,1.5714285714285714,1.051948051948052,1.051948051948052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.9583333333333334,0.9315476190476191,0.9440993788819876,0.9440993788819876,0.9464285714285714,0.9464285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0
