algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,Race-accuracy,0-accuracy_over_1-accuracy,Race-accuracyRatio,diff:1-accuracyto0-accuracy,Race-accuracyDiff,0-TPR,1-TPR,Race-TPR,0-TPR_over_1-TPR,Race-TPRRatio,diff:1-TPRto0-TPR,Race-TPRDiff,0-TNR,1-TNR,Race-TNR,0-TNR_over_1-TNR,Race-TNRRatio,diff:1-TNRto0-TNR,Race-TNRDiff,0-FPR,1-FPR,Race-FPR,0-FPR_over_1-FPR,Race-FPRRatio,diff:1-FPRto0-FPR,Race-FPRDiff,0-FNR,1-FNR,Race-FNR,0-FNR_over_1-FNR,Race-FNRRatio,diff:1-FNRto0-FNR,Race-FNRDiff,0-calibration+,1-calibration+,Race-calibration+,0-calibration+_over_1-calibration+,Race-calibration+Ratio,diff:1-calibration+to0-calibration+,Race-calibration+Diff,0-calibration-,1-calibration-,Race-calibration-,0-calibration-_over_1-calibration-,Race-calibration-Ratio,diff:1-calibration-to0-calibration-,Race-calibration-Diff
Kamishima-accuracy,eta=3.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=4.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=5.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=10.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=15.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=20.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=30.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=40.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=50.0,1,0.8,0.8095238095238095,0.7894736842105263,0.7994987468671679,0.5989974937343358,0.11634349030470914,0.11634349030470914,0.20050125313283207,0.6842105263157895,0.9047619047619048,0.7944862155388471,0.7562326869806094,0.7562326869806094,0.7794486215538847,0.7794486215538847,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.8666666666666667,0.5,0.6833333333333333,1.7333333333333334,1.7333333333333334,1.3666666666666667,1.3666666666666667,0.1333333333333333,0.5,0.31666666666666665,0.2666666666666666,0.2666666666666666,0.6333333333333333,0.6333333333333333,1.0,0.0,0.5,0.0,1.0,2.0,2.0,0.0,0.8947368421052632,0.4473684210526316,0.0,1.0,0.10526315789473684,0.10526315789473684,0.23529411764705882,0.0,0.11764705882352941,0.0,1.0,1.2352941176470589,1.2352941176470589
Kamishima-accuracy,eta=100.0,1,0.475,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.7894736842105263,0.19047619047619047,0.4899749373433584,4.144736842105264,4.144736842105264,1.5989974937343359,1.5989974937343359,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21052631578947367,0.8095238095238095,0.5100250626566416,0.26006191950464397,0.26006191950464397,0.40100250626566414,0.40100250626566414
