algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,H-accuracy,B-accuracy,W-accuracy,Race-accuracy,H-accuracy_over_W-accuracy,B-accuracy_over_W-accuracy,Race-accuracyRatio,diff:W-accuracytoH-accuracy,diff:W-accuracytoB-accuracy,Race-accuracyDiff,H-TPR,B-TPR,W-TPR,Race-TPR,H-TPR_over_W-TPR,B-TPR_over_W-TPR,Race-TPRRatio,diff:W-TPRtoH-TPR,diff:W-TPRtoB-TPR,Race-TPRDiff,H-TNR,B-TNR,W-TNR,Race-TNR,H-TNR_over_W-TNR,B-TNR_over_W-TNR,Race-TNRRatio,diff:W-TNRtoH-TNR,diff:W-TNRtoB-TNR,Race-TNRDiff,H-FPR,B-FPR,W-FPR,Race-FPR,H-FPR_over_W-FPR,B-FPR_over_W-FPR,Race-FPRRatio,diff:W-FPRtoH-FPR,diff:W-FPRtoB-FPR,Race-FPRDiff,H-FNR,B-FNR,W-FNR,Race-FNR,H-FNR_over_W-FNR,B-FNR_over_W-FNR,Race-FNRRatio,diff:W-FNRtoH-FNR,diff:W-FNRtoB-FNR,Race-FNRDiff,H-calibration+,B-calibration+,W-calibration+,Race-calibration+,H-calibration+_over_W-calibration+,B-calibration+_over_W-calibration+,Race-calibration+Ratio,diff:W-calibration+toH-calibration+,diff:W-calibration+toB-calibration+,Race-calibration+Diff,H-calibration-,B-calibration-,W-calibration-,Race-calibration-,H-calibration-_over_W-calibration-,B-calibration-_over_W-calibration-,Race-calibration-Ratio,diff:W-calibration-toH-calibration-,diff:W-calibration-toB-calibration-,Race-calibration-Diff
Feldman-SVM,lambda=1.0,7,0.9743589743589743,1.0,0.9473684210526315,0.9736842105263157,0.9498713802919548,0.6064516129032258,0.6103472222222222,0.7487989018531228,0.9333333333333333,0.9375,1.0,0.9569444444444445,0.9333333333333333,0.9375,0.9354166666666667,0.9333333333333333,0.9375,0.9354166666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.9166666666666666,1.0,0.9351851851851851,0.8888888888888888,0.9166666666666666,0.9027777777777777,0.8888888888888888,0.9166666666666666,0.9027777777777777,0.11111111111111116,0.08333333333333337,0.0,0.06481481481481484,0.0,0.0,1.0,1.1111111111111112,1.0833333333333335,1.0972222222222223,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.8857142857142857,0.8571428571428571,0.8,0.8285714285714285,0.8571428571428571,0.8,0.8285714285714285,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Feldman-SVM,lambda=1.0,8,0.9871794871794872,0.9714285714285714,1.0,0.9857142857142858,0.9743462676844662,0.49090909090909085,0.47769230769230764,0.7171717171717171,1.0,1.0,0.9777777777777777,0.9925925925925926,1.0227272727272727,1.0227272727272727,1.0227272727272727,1.0222222222222221,1.0222222222222221,1.0222222222222221,1.0,1.0,0.9615384615384616,0.9871794871794872,1.04,1.04,1.04,1.0384615384615383,1.0384615384615383,1.0384615384615383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.038461538461538436,0.012820512820512811,0.0,0.0,1.0,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.05,0.016666666666666666,0.0,0.0,1.0,0.95,0.95,0.95
Feldman-SVM,lambda=1.0,9,0.9615384615384616,0.9428571428571428,0.9767441860465116,0.9598006644518272,0.9223633614742145,0.5875776397515529,0.5873140732265447,0.7794019933554818,0.9375,1.0,0.9534883720930233,0.9636627906976744,0.9832317073170731,1.048780487804878,1.0160060975609757,0.9840116279069767,1.0465116279069768,1.0152616279069768,1.0,1.0,0.92,0.9733333333333333,1.0869565217391304,1.0869565217391304,1.0869565217391304,1.08,1.08,1.08,0.9166666666666666,1.0,1.0,0.9722222222222222,0.9166666666666666,1.0,0.9583333333333333,0.9166666666666666,1.0,0.9583333333333333,0.08333333333333337,0.0,0.0,0.02777777777777779,0.0,1.0,0.5,1.0833333333333335,1.0,1.0416666666666667,0.0,0.0,0.07999999999999996,0.026666666666666655,0.0,0.0,1.0,0.92,0.92,0.92,0.8,1.0,1.0,0.9333333333333332,0.8,1.0,0.9,0.8,1.0,0.9,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,1.0,0.9,0.9,0.9
Feldman-GaussianNB,lambda=1.0,0,0.782051282051282,0.7631578947368421,0.8,0.7815789473684212,0.563714466667843,1.0952380952380953,1.0909430438842205,1.0434782608695652,0.6470588235294118,0.8666666666666667,0.8043478260869565,0.7726911054276783,0.8044515103338633,1.0774774774774776,0.9409644939056705,0.8427109974424553,1.0623188405797102,0.9525149190110827,1.0,1.0,0.7,0.9,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.3,1.3,1.3,0.5714285714285714,0.8,1.0,0.7904761904761904,0.5714285714285714,0.8,0.6857142857142857,0.5714285714285714,0.8,0.6857142857142857,0.4285714285714286,0.19999999999999996,0.0,0.20952380952380953,0.0,0.0,1.0,1.4285714285714286,1.2,1.3142857142857143,0.0,0.0,0.30000000000000004,0.10000000000000002,0.0,0.0,1.0,0.7,0.7,0.7,0.3333333333333333,0.7142857142857143,1.0,0.6825396825396824,0.3333333333333333,0.7142857142857143,0.5238095238095238,0.33333333333333326,0.7142857142857143,0.5238095238095237,0.0,0.0,0.36,0.12,0.0,0.0,1.0,0.64,0.64,0.64
Feldman-GaussianNB,lambda=1.0,1,0.8333333333333334,0.85,0.8157894736842105,0.8328947368421052,0.6664474769484311,1.0739247311827957,1.0770833333333334,1.0377487989018532,0.7333333333333333,0.875,0.851063829787234,0.8197990543735224,0.8616666666666666,1.028125,0.9448958333333333,0.8822695035460992,1.023936170212766,0.9531028368794326,1.0,1.0,0.7931034482758621,0.9310344827586207,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.206896551724138,1.206896551724138,1.206896551724138,0.6,0.8,0.9444444444444444,0.7814814814814813,0.6352941176470588,0.8470588235294119,0.7411764705882353,0.6555555555555556,0.8555555555555556,0.7555555555555555,0.4,0.19999999999999996,0.05555555555555558,0.21851851851851853,7.1999999999999975,3.5999999999999974,5.399999999999998,1.3444444444444446,1.1444444444444444,1.2444444444444445,0.0,0.0,0.2068965517241379,0.0689655172413793,0.0,0.0,1.0,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.5555555555555556,0.75,0.9583333333333334,0.7546296296296297,0.5797101449275363,0.7826086956521738,0.681159420289855,0.5972222222222222,0.7916666666666666,0.6944444444444444,0.0,0.0,0.2608695652173913,0.08695652173913043,0.0,0.0,1.0,0.7391304347826086,0.7391304347826086,0.7391304347826086
Feldman-GaussianNB,lambda=1.0,2,0.8461538461538461,0.8108108108108109,0.8780487804878049,0.8444297956493079,0.6916004227794686,0.9090909090909091,0.9099264705882353,0.9575757575757575,0.8125,0.8823529411764706,0.8444444444444444,0.8464324618736384,0.962171052631579,1.0448916408668731,1.003531346749226,0.9680555555555556,1.037908496732026,1.0029820261437907,1.0,1.0,0.75,0.9166666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.25,1.25,1.25,0.75,0.8333333333333334,1.0,0.8611111111111112,0.75,0.8333333333333334,0.7916666666666667,0.75,0.8333333333333334,0.7916666666666667,0.25,0.16666666666666663,0.0,0.13888888888888887,0.0,0.0,1.0,1.25,1.1666666666666665,1.2083333333333333,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75,0.5714285714285714,0.7142857142857143,1.0,0.7619047619047619,0.5714285714285714,0.7142857142857143,0.6428571428571428,0.5714285714285714,0.7142857142857143,0.6428571428571428,0.0,0.0,0.2916666666666667,0.09722222222222222,0.0,0.0,1.0,0.7083333333333333,0.7083333333333333,0.7083333333333333
Feldman-GaussianNB,lambda=1.0,3,0.8461538461538461,0.8055555555555556,0.8809523809523809,0.8432539682539683,0.690169338136883,0.9904761904761905,1.0006835269993164,0.9958333333333333,0.8181818181818182,0.8421052631578947,0.8541666666666666,0.8381512493354598,0.9578713968957873,0.9858793324775353,0.9718753646866614,0.9640151515151516,0.9879385964912281,0.9759768740031898,1.0,1.0,0.75,0.9166666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.25,1.25,1.25,0.75,0.7857142857142857,1.0,0.8452380952380952,0.75,0.7857142857142857,0.7678571428571428,0.75,0.7857142857142857,0.7678571428571428,0.25,0.2142857142857143,0.0,0.15476190476190477,0.0,0.0,1.0,1.25,1.2142857142857144,1.2321428571428572,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75,0.6,0.625,1.0,0.7416666666666667,0.6,0.625,0.6125,0.6,0.625,0.6125,0.0,0.0,0.25925925925925924,0.08641975308641975,0.0,0.0,1.0,0.7407407407407407,0.7407407407407407,0.7407407407407407
Feldman-GaussianNB,lambda=1.0,4,0.8333333333333334,0.75,0.9047619047619048,0.8273809523809523,0.6670056660075135,1.0381944444444444,1.0294646873594242,1.014945652173913,0.8461538461538461,0.8947368421052632,0.8043478260869565,0.8484128381153552,1.051975051975052,1.112375533428165,1.0821752927016086,1.0418060200668897,1.0903890160183067,1.0660975180425982,1.0,1.0,0.6666666666666666,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.8,0.8461538461538461,1.0,0.882051282051282,0.8,0.8461538461538461,0.823076923076923,0.8,0.8461538461538461,0.823076923076923,0.19999999999999996,0.15384615384615385,0.0,0.11794871794871793,0.0,0.0,1.0,1.2,1.1538461538461537,1.1769230769230767,0.0,0.0,0.33333333333333337,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.75,1.0,0.7833333333333333,0.6,0.75,0.675,0.6,0.75,0.675,0.0,0.0,0.32142857142857145,0.10714285714285715,0.0,0.0,1.0,0.6785714285714286,0.6785714285714286,0.6785714285714286
Feldman-GaussianNB,lambda=1.0,5,0.8589743589743589,0.8095238095238095,0.9166666666666666,0.8630952380952381,0.7249927341972848,1.033724340175953,1.0370265151515152,1.0157858613589568,0.8,1.0,0.8297872340425532,0.8765957446808511,0.9641025641025642,1.205128205128205,1.0846153846153848,0.9702127659574469,1.1702127659574468,1.070212765957447,1.0,1.0,0.7333333333333333,0.9111111111111111,1.3636363636363638,1.3636363636363638,1.3636363636363638,1.2666666666666666,1.2666666666666666,1.2666666666666666,0.7,1.0,1.0,0.9,0.7,1.0,0.85,0.7,1.0,0.85,0.30000000000000004,0.0,0.0,0.10000000000000002,0.0,1.0,0.5,1.3,1.0,1.15,0.0,0.0,0.2666666666666667,0.0888888888888889,0.0,0.0,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.625,1.0,1.0,0.875,0.625,1.0,0.8125,0.625,1.0,0.8125,0.0,0.0,0.32,0.10666666666666667,0.0,0.0,1.0,0.6799999999999999,0.6799999999999999,0.6799999999999999
Feldman-GaussianNB,lambda=1.0,6,0.8846153846153846,0.8974358974358975,0.8717948717948718,0.8846153846153846,0.7694837640638656,0.8163771712158808,0.8188691650230111,0.8984214138641042,0.8461538461538461,0.8888888888888888,0.8936170212765957,0.8762199187731102,0.946886446886447,0.9947089947089947,0.9707977207977208,0.9525368248772504,0.9952718676122931,0.9739043462447718,1.0,1.0,0.8620689655172413,0.9540229885057471,1.1600000000000001,1.1600000000000001,1.1600000000000001,1.1379310344827587,1.1379310344827587,1.1379310344827587,0.7777777777777778,0.8333333333333334,0.9444444444444444,0.8518518518518517,0.823529411764706,0.8823529411764707,0.8529411764705883,0.8333333333333334,0.888888888888889,0.8611111111111112,0.2222222222222222,0.16666666666666663,0.05555555555555558,0.14814814814814814,3.9999999999999982,2.9999999999999982,3.4999999999999982,1.1666666666666665,1.1111111111111112,1.1388888888888888,0.0,0.0,0.13793103448275867,0.045977011494252894,0.0,0.0,1.0,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.6666666666666666,0.75,0.9615384615384616,0.7927350427350427,0.6933333333333332,0.78,0.7366666666666666,0.7051282051282051,0.7884615384615384,0.7467948717948718,0.0,0.0,0.19047619047619047,0.06349206349206349,0.0,0.0,1.0,0.8095238095238095,0.8095238095238095,0.8095238095238095
Feldman-GaussianNB,lambda=1.0,7,0.8589743589743589,0.875,0.8421052631578947,0.8585526315789473,0.7178139820887254,0.9703225806451613,0.9713333333333334,0.9842141386410432,0.8666666666666667,0.75,0.8936170212765957,0.8367612293144209,0.96984126984127,0.8392857142857143,0.9045634920634922,0.973049645390071,0.8563829787234043,0.9147163120567376,1.0,1.0,0.8333333333333334,0.9444444444444445,1.2,1.2,1.2,1.1666666666666665,1.1666666666666665,1.1666666666666665,0.7777777777777778,0.6666666666666666,1.0,0.8148148148148149,0.7777777777777778,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.6666666666666666,0.7222222222222222,0.2222222222222222,0.33333333333333337,0.0,0.1851851851851852,0.0,0.0,1.0,1.2222222222222223,1.3333333333333335,1.277777777777778,0.0,0.0,0.16666666666666663,0.055555555555555546,0.0,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.5,1.0,0.75,0.75,0.5,0.625,0.75,0.5,0.625,0.0,0.0,0.22727272727272727,0.07575757575757576,0.0,0.0,1.0,0.7727272727272727,0.7727272727272727,0.7727272727272727
Feldman-GaussianNB,lambda=1.0,8,0.8589743589743589,0.8,0.9069767441860465,0.8534883720930233,0.71485749179068,0.9330143540669856,0.9610323886639676,0.9717171717171718,0.7692307692307693,0.95,0.8444444444444444,0.8545584045584046,0.9109311740890689,1.125,1.0179655870445345,0.9247863247863248,1.1055555555555556,1.0151709401709401,1.0,1.0,0.7307692307692307,0.9102564102564102,1.368421052631579,1.368421052631579,1.368421052631579,1.2692307692307692,1.2692307692307692,1.2692307692307692,0.7,0.9285714285714286,1.0,0.8761904761904762,0.7,0.9285714285714286,0.8142857142857143,0.7,0.9285714285714286,0.8142857142857143,0.30000000000000004,0.0714285714285714,0.0,0.12380952380952381,0.0,0.0,1.0,1.3,1.0714285714285714,1.1857142857142857,0.0,0.0,0.2692307692307693,0.08974358974358976,0.0,0.0,1.0,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.5,0.8571428571428571,1.0,0.7857142857142857,0.5,0.8571428571428571,0.6785714285714286,0.5,0.8571428571428571,0.6785714285714286,0.0,0.0,0.2692307692307692,0.08974358974358974,0.0,0.0,1.0,0.7307692307692308,0.7307692307692308,0.7307692307692308
Feldman-GaussianNB,lambda=1.0,9,0.8589743589743589,0.8285714285714286,0.8837209302325582,0.8561461794019933,0.7144317366332061,0.9699248120300751,0.9603531855955678,0.9867109634551494,0.875,0.8421052631578947,0.8604651162790697,0.8591901264789881,1.0168918918918919,0.9786628733997155,0.9977773826458036,1.0145348837209303,0.981640146878825,0.9980875152998776,1.0,1.0,0.76,0.9199999999999999,1.3157894736842106,1.3157894736842106,1.3157894736842106,1.24,1.24,1.24,0.8333333333333334,0.7692307692307693,1.0,0.8675213675213675,0.8333333333333334,0.7692307692307693,0.8012820512820513,0.8333333333333334,0.7692307692307693,0.8012820512820513,0.16666666666666663,0.23076923076923073,0.0,0.13247863247863245,0.0,0.0,1.0,1.1666666666666665,1.2307692307692308,1.1987179487179487,0.0,0.0,0.24,0.08,0.0,0.0,1.0,0.76,0.76,0.76,0.6666666666666666,0.6666666666666666,1.0,0.7777777777777777,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,1.0,0.75,0.75,0.75
Feldman-LR,lambda=1.0,0,0.7564102564102564,0.7368421052631579,0.775,0.7559210526315789,0.5123479615275489,0.9801136363636364,0.9798573975044562,0.9904891304347826,0.7058823529411765,0.8666666666666667,0.7391304347826086,0.7705598181301507,0.9550173010380624,1.1725490196078432,1.0637831603229528,0.9667519181585679,1.127536231884058,1.047144075021313,1.0,1.0,0.6666666666666666,0.8888888888888888,1.5,1.5,1.5,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.6428571428571429,0.8,0.875,0.7726190476190476,0.7346938775510204,0.9142857142857144,0.8244897959183675,0.7678571428571429,0.925,0.8464285714285715,0.3571428571428571,0.19999999999999996,0.125,0.22738095238095235,2.8571428571428568,1.5999999999999996,2.228571428571428,1.2321428571428572,1.075,1.1535714285714285,0.0,0.0,0.33333333333333337,0.11111111111111112,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,0.7142857142857143,0.9090909090909091,0.6661255411255412,0.41250000000000003,0.7857142857142858,0.599107142857143,0.46590909090909094,0.8051948051948052,0.635551948051948,0.0,0.0,0.4166666666666667,0.1388888888888889,0.0,0.0,1.0,0.5833333333333333,0.5833333333333333,0.5833333333333333
Feldman-LR,lambda=1.0,1,0.8076923076923077,0.875,0.7368421052631579,0.805921052631579,0.6190103744689258,0.9205069124423962,0.919717261904762,0.9526424159231297,0.6666666666666666,0.8125,0.851063829787234,0.7767434988179668,0.7833333333333333,0.9546875,0.8690104166666667,0.8156028368794326,0.961436170212766,0.8885195035460993,0.8,1.0,0.8620689655172413,0.8873563218390804,0.9280000000000002,1.1600000000000001,1.044,0.9379310344827587,1.1379310344827587,1.0379310344827588,0.6,0.7,0.8333333333333334,0.7111111111111111,0.72,0.8399999999999999,0.7799999999999999,0.7666666666666666,0.8666666666666666,0.8166666666666667,0.4,0.30000000000000004,0.16666666666666663,0.2888888888888889,2.400000000000001,1.8000000000000007,2.1000000000000005,1.2333333333333334,1.1333333333333333,1.1833333333333333,0.19999999999999996,0.0,0.13793103448275867,0.11264367816091954,1.449999999999999,0.0,0.7249999999999995,1.0620689655172413,0.8620689655172413,0.9620689655172413,0.5,0.6666666666666666,0.8928571428571429,0.6865079365079364,0.5599999999999999,0.7466666666666666,0.6533333333333333,0.6071428571428571,0.7738095238095237,0.6904761904761905,0.14285714285714285,0.0,0.21052631578947367,0.11779448621553884,0.6785714285714286,0.0,0.3392857142857143,0.9323308270676691,0.7894736842105263,0.8609022556390977
Feldman-LR,lambda=1.0,2,0.782051282051282,0.7567567567567568,0.8048780487804879,0.7808174027686223,0.5625626680656528,1.2200956937799043,1.2233939628482973,1.0929292929292929,0.6875,0.8235294117647058,0.8,0.770343137254902,0.859375,1.0294117647058822,0.9443933823529411,0.8875,1.0235294117647058,0.9555147058823529,1.0,1.0,0.6785714285714286,0.8928571428571429,1.4736842105263157,1.4736842105263157,1.4736842105263157,1.3214285714285714,1.3214285714285714,1.3214285714285714,0.5833333333333334,0.75,1.0,0.7777777777777778,0.5833333333333334,0.75,0.6666666666666667,0.5833333333333334,0.75,0.6666666666666667,0.41666666666666663,0.25,0.0,0.2222222222222222,0.0,0.0,1.0,1.4166666666666665,1.25,1.3333333333333333,0.0,0.0,0.3214285714285714,0.10714285714285714,0.0,0.0,1.0,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.4444444444444444,0.625,1.0,0.6898148148148149,0.4444444444444444,0.625,0.5347222222222222,0.4444444444444444,0.625,0.5347222222222222,0.0,0.0,0.34615384615384615,0.11538461538461538,0.0,0.0,1.0,0.6538461538461539,0.6538461538461539,0.6538461538461539
Feldman-LR,lambda=1.0,3,0.7948717948717948,0.7222222222222222,0.8571428571428571,0.7896825396825397,0.5871841250301056,0.7272727272727273,0.6994345367551109,0.875,0.6363636363636364,0.7894736842105263,0.8333333333333334,0.7530568846358321,0.7636363636363636,0.9473684210526315,0.8555023923444975,0.803030303030303,0.956140350877193,0.8795853269537479,0.3333333333333333,0.8,0.75,0.6277777777777778,0.4444444444444444,1.0666666666666667,0.7555555555555555,0.5833333333333333,1.05,0.8166666666666667,0.75,0.7857142857142857,0.95,0.8285714285714286,0.7894736842105263,0.8270676691729324,0.8082706766917294,0.8,0.8357142857142857,0.8178571428571428,0.25,0.2142857142857143,0.050000000000000044,0.17142857142857146,4.999999999999996,4.285714285714282,4.642857142857139,1.2,1.1642857142857141,1.182142857142857,0.6666666666666667,0.19999999999999996,0.25,0.37222222222222223,2.666666666666667,0.7999999999999998,1.7333333333333334,1.4166666666666667,0.95,1.1833333333333333,0.3333333333333333,0.5714285714285714,0.9545454545454546,0.6197691197691197,0.3492063492063492,0.5986394557823128,0.473922902494331,0.3787878787878787,0.6168831168831168,0.49783549783549774,0.25,0.08333333333333333,0.2692307692307692,0.20085470085470084,0.9285714285714286,0.30952380952380953,0.6190476190476191,0.9807692307692308,0.8141025641025641,0.8974358974358975
Feldman-LR,lambda=1.0,4,0.7692307692307693,0.7222222222222222,0.8095238095238095,0.7658730158730158,0.5345820306956203,1.00625,1.0149797570850203,1.002717391304348,0.7692307692307693,0.8947368421052632,0.717391304347826,0.7937863052279529,1.0722610722610724,1.2472089314194579,1.1597350018402652,1.0518394648829432,1.177345537757437,1.1145925013201903,1.0,1.0,0.6296296296296297,0.8765432098765432,1.588235294117647,1.588235294117647,1.588235294117647,1.3703703703703702,1.3703703703703702,1.3703703703703702,0.7,0.8461538461538461,0.8421052631578947,0.7960863697705802,0.83125,1.0048076923076923,0.9180288461538462,0.8578947368421053,1.0040485829959516,0.9309716599190284,0.30000000000000004,0.15384615384615385,0.1578947368421053,0.20391363022941975,1.8999999999999997,0.9743589743589741,1.437179487179487,1.1421052631578947,0.9959514170040485,1.0690283400809717,0.0,0.0,0.37037037037037035,0.12345679012345678,0.0,0.0,1.0,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.5,0.75,0.85,0.7000000000000001,0.5882352941176471,0.8823529411764706,0.7352941176470589,0.65,0.9,0.775,0.0,0.0,0.38461538461538464,0.12820512820512822,0.0,0.0,1.0,0.6153846153846154,0.6153846153846154,0.6153846153846154
Feldman-LR,lambda=1.0,5,0.7948717948717948,0.8571428571428571,0.7222222222222222,0.7896825396825397,0.5871841250301055,1.1662531017369726,1.1674679487179487,1.0919698009608785,0.6666666666666666,0.8125,0.8297872340425532,0.7696513002364066,0.8034188034188035,0.9791666666666667,0.8912927350427351,0.8368794326241135,0.9827127659574468,0.9097960992907801,1.0,1.0,0.8,0.9333333333333332,1.25,1.25,1.25,1.2,1.2,1.2,0.5,0.6666666666666666,0.8823529411764706,0.6830065359477123,0.5666666666666667,0.7555555555555555,0.6611111111111111,0.6176470588235294,0.7843137254901961,0.7009803921568627,0.5,0.33333333333333337,0.11764705882352944,0.3169934640522876,4.249999999999999,2.833333333333333,3.541666666666666,1.3823529411764706,1.215686274509804,1.2990196078431373,0.0,0.0,0.19999999999999996,0.06666666666666665,0.0,0.0,1.0,0.8,0.8,0.8,0.5,0.7,0.9230769230769231,0.7076923076923077,0.5416666666666666,0.7583333333333332,0.6499999999999999,0.5769230769230769,0.7769230769230768,0.6769230769230768,0.0,0.0,0.2857142857142857,0.09523809523809523,0.0,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143
Feldman-LR,lambda=1.0,6,0.8076923076923077,0.8205128205128205,0.7948717948717948,0.8076923076923077,0.6155870112510925,0.7299880525686977,0.7401867679645457,0.8448867536032945,0.6923076923076923,0.9444444444444444,0.7872340425531915,0.807995393101776,0.8794178794178794,1.1996996996996996,1.0395587895587894,0.9050736497545008,1.1572104018912528,1.0311420258228767,0.75,1.0,0.7931034482758621,0.8477011494252874,0.9456521739130435,1.2608695652173914,1.1032608695652173,0.9568965517241379,1.206896551724138,1.081896551724138,0.6666666666666666,0.9166666666666666,0.7777777777777778,0.7870370370370371,0.8571428571428571,1.1785714285714286,1.0178571428571428,0.8888888888888888,1.1388888888888888,1.0138888888888888,0.33333333333333337,0.08333333333333337,0.2222222222222222,0.212962962962963,1.5000000000000002,0.37500000000000017,0.9375000000000002,1.1111111111111112,0.8611111111111112,0.9861111111111112,0.25,0.0,0.2068965517241379,0.15229885057471262,1.2083333333333335,0.0,0.6041666666666667,1.043103448275862,0.7931034482758621,0.9181034482758621,0.5,0.8571428571428571,0.8518518518518519,0.736331569664903,0.5869565217391304,1.0062111801242235,0.7965838509316769,0.6481481481481481,1.0052910052910051,0.8267195767195766,0.14285714285714285,0.0,0.3,0.14761904761904762,0.47619047619047616,0.0,0.23809523809523808,0.8428571428571429,0.7,0.7714285714285714
Feldman-LR,lambda=1.0,7,0.782051282051282,0.8,0.7631578947368421,0.7815789473684212,0.563714466667843,1.0739247311827957,1.06484375,1.0377487989018532,0.7333333333333333,0.5625,0.8723404255319149,0.7227245862884161,0.840650406504065,0.6448170731707317,0.7427337398373983,0.8609929078014184,0.6901595744680851,0.7755762411347518,0.6666666666666666,1.0,0.8,0.8222222222222223,0.8333333333333333,1.25,1.0416666666666665,0.8666666666666666,1.2,1.0333333333333332,0.7777777777777778,0.4166666666666667,1.0,0.7314814814814815,0.7777777777777778,0.4166666666666667,0.5972222222222222,0.7777777777777778,0.41666666666666674,0.5972222222222223,0.2222222222222222,0.5833333333333333,0.0,0.2685185185185185,0.0,0.0,1.0,1.2222222222222223,1.5833333333333333,1.4027777777777777,0.33333333333333337,0.0,0.19999999999999996,0.17777777777777778,1.6666666666666672,0.0,0.8333333333333336,1.1333333333333333,0.8,0.9666666666666667,0.6666666666666666,0.36363636363636365,1.0,0.6767676767676768,0.6666666666666666,0.36363636363636365,0.5151515151515151,0.6666666666666666,0.36363636363636365,0.5151515151515151,0.2222222222222222,0.0,0.2608695652173913,0.1610305958132045,0.8518518518518519,0.0,0.42592592592592593,0.961352657004831,0.7391304347826086,0.8502415458937198
Feldman-LR,lambda=1.0,8,0.717948717948718,0.6,0.813953488372093,0.7069767441860465,0.42601290750997783,1.461038961038961,1.4217032967032968,1.1434343434343435,0.6923076923076923,0.8,0.6888888888888889,0.7270655270655272,1.0049627791563276,1.1612903225806452,1.0831265508684864,1.0034188034188034,1.1111111111111112,1.0572649572649573,0.6666666666666666,1.0,0.5,0.7222222222222222,1.3333333333333333,2.0,1.6666666666666665,1.1666666666666665,1.5,1.3333333333333333,0.7,0.7142857142857143,0.9473684210526315,0.7872180451127818,0.7388888888888889,0.7539682539682541,0.7464285714285714,0.7526315789473684,0.7669172932330828,0.7597744360902257,0.30000000000000004,0.2857142857142857,0.052631578947368474,0.21278195488721807,5.699999999999995,5.428571428571423,5.564285714285709,1.2473684210526317,1.2330827067669172,1.2402255639097746,0.33333333333333337,0.0,0.5,0.2777777777777778,0.6666666666666667,0.0,0.33333333333333337,0.8333333333333334,0.5,0.6666666666666667,0.4,0.6,0.9285714285714286,0.6428571428571429,0.4307692307692308,0.6461538461538461,0.5384615384615384,0.4714285714285714,0.6714285714285714,0.5714285714285714,0.125,0.0,0.41935483870967744,0.18145161290322584,0.2980769230769231,0.0,0.14903846153846154,0.7056451612903225,0.5806451612903225,0.6431451612903225
