name,attribute,percent_pos_class,algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-accuracy,0-accuracy_over_1-accuracy,sensitive-accuracyRatio,diff:1-accuracyto0-accuracy,comparative-sensitive-accuracy,0-TPR,1-TPR,sensitive-TPR,0-TPR_over_1-TPR,sensitive-TPRRatio,diff:1-TPRto0-TPR,comparative-sensitive-TPR,0-TNR,1-TNR,sensitive-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,comparative-sensitive-TNR,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,comparative-sensitive-attr-FPR,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-calibration+,1-calibration+,sensitive-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,comparative-sensitive-attr-calibration+,0-calibration-,1-calibration-,sensitive-calibration-,0-calibration-_over_1-calibration-,sensitive-calibration-Ratio,diff:1-calibration-to0-calibration-,comparative-sensitive-calibration-
two-gaussians,sensitive-attr,0.6,Kamishima-DIavgall,eta=1.0,6,0.910447761,1,0.727272727,0.863636364,0.801068805,0.994054697,0.994054697,0.995462795,0.965517241,0.868421053,0.916969147,1.111807732,1.111807732,1.097096189,1.097096189,1,1,1,1,1,1,1,0.875,0.642857143,0.758928571,1.361111111,1.361111111,1.232142857,1.232142857,0.125,0.357142857,0.241071429,0.35,0.35,0.767857143,0.767857143,0,0,1,1,1,1,1,0.954545455,0.827586207,0.891065831,1.153409091,1.153409091,1.126959248,1.126959248,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Kamishima-DIavgall,eta=1.0,7,0.955223881,1,0.9,0.95,0.91241438,0.69047619,0.69047619,0.775862069,0.947368421,0.965517241,0.956442831,0.981203008,0.981203008,0.98185118,0.98185118,1,1,1,1,1,1,1,0.904761905,0.888888889,0.896825397,1.017857143,1.017857143,1.015873016,1.015873016,0.095238095,0.111111111,0.103174603,0.857142857,0.857142857,0.984126984,0.984126984,0,0,1,1,1,1,1,0.894736842,0.952380952,0.923558897,0.939473684,0.939473684,0.94235589,0.94235589,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Kamishima-DIavgall,eta=1.0,8,1,1,1,1,1,0.763157895,0.763157895,0.81215971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Kamishima-DIavgall,eta=300.0,9,0.611940299,1,0,0.5,0,1,1,1,0.484848485,0.735294118,0.610071301,0.659393939,0.659393939,0.749554367,0.749554367,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.484848485,0.735294118,0.610071301,0.659393939,0.659393939,0.749554367,0.749554367,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Feldman-SVM,lambda=1.0,0,0.895522388,0.953488372,0.791666667,0.872577519,0.770190093,0.997402597,0.997402597,0.998214286,0.857142857,0.9375,0.897321429,0.914285714,0.914285714,0.919642857,0.919642857,1,0.916666667,0.958333333,1.090909091,1.090909091,1.083333333,1.083333333,0.6875,1,0.84375,0.6875,0.6875,0.6875,0.6875,0.3125,0,0.15625,0,1,1.3125,1.3125,0,0.083333333,0.041666667,0,1,0.916666667,0.916666667,0.791666667,1,0.895833333,0.791666667,0.791666667,0.791666667,0.791666667,0,0.2,0.1,0,1,0.8,0.8
two-gaussians,sensitive-attr,0.6,Feldman-SVM,lambda=1.0,1,0.955223881,0.948717949,0.964285714,0.956501832,0.908851738,1.001589825,1.001589825,1.000900901,0.972972973,0.933333333,0.953153153,1.042471042,1.042471042,1.03963964,1.03963964,1,0.894736842,0.947368421,1.117647059,1.117647059,1.105263158,1.105263158,0.941176471,1,0.970588235,0.941176471,0.941176471,0.941176471,0.941176471,0.058823529,0,0.029411765,0,1,1.058823529,1.058823529,0,0.105263158,0.052631579,0,1,0.894736842,0.894736842,0.952380952,1,0.976190476,0.952380952,0.952380952,0.952380952,0.952380952,0,0.153846154,0.076923077,0,1,0.846153846,0.846153846
two-gaussians,sensitive-attr,0.6,Feldman-SVM,lambda=1.0,2,0.895522388,0.886363636,0.913043478,0.899703557,0.77889634,0.986607143,0.986607143,0.991758242,0.928571429,0.871794872,0.90018315,1.06512605,1.06512605,1.056776557,1.056776557,1,0.827586207,0.913793103,1.208333333,1.208333333,1.172413793,1.172413793,0.846153846,1,0.923076923,0.846153846,0.846153846,0.846153846,0.846153846,0.153846154,0,0.076923077,0,1,1.153846154,1.153846154,0,0.172413793,0.086206897,0,1,0.827586207,0.827586207,0.882352941,1,0.941176471,0.882352941,0.882352941,0.882352941,0.882352941,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667
two-gaussians,sensitive-attr,0.6,Feldman-SVM,lambda=1.0,3,0.895522388,1,0.75862069,0.879310345,0.80038305,0.986666667,0.986666667,0.990990991,0.866666667,0.918918919,0.892792793,0.943137255,0.943137255,0.947747748,0.947747748,1,1,1,1,1,1,1,0.714285714,0.8,0.757142857,0.892857143,0.892857143,0.914285714,0.914285714,0.285714286,0.2,0.242857143,1.428571429,1.428571429,1.085714286,1.085714286,0,0,1,1,1,1,1,0.8,0.88,0.84,0.909090909,0.909090909,0.92,0.92,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Feldman-SVM,lambda=1.0,4,0.865671642,1,0.709677419,0.85483871,0.75348652,0.984126984,0.984126984,0.989247312,0.861111111,0.870967742,0.866039427,0.988683128,0.988683128,0.990143369,0.990143369,1,1,1,1,1,1,1,0.705882353,0.714285714,0.710084034,0.988235294,0.988235294,0.991596639,0.991596639,0.294117647,0.285714286,0.289915966,1.029411765,1.029411765,1.008403361,1.008403361,0,0,1,1,1,1,1,0.791666667,0.80952381,0.800595238,0.977941176,0.977941176,0.982142857,0.982142857,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Feldman-SVM,lambda=1.0,5,0.910447761,0.871794872,0.964285714,0.918040293,0.82556343,1.027681661,1.027681661,1.01426025,0.970588235,0.848484848,0.909536542,1.143907563,1.143907563,1.122103387,1.122103387,1,0.772727273,0.886363636,1.294117647,1.294117647,1.227272727,1.227272727,0.941176471,1,0.970588235,0.941176471,0.941176471,0.941176471,0.941176471,0.058823529,0,0.029411765,0,1,1.058823529,1.058823529,0,0.227272727,0.113636364,0,1,0.772727273,0.772727273,0.944444444,1,0.972222222,0.944444444,0.944444444,0.944444444,0.944444444,0,0.3125,0.15625,0,1,0.6875,0.6875
two-gaussians,sensitive-attr,0.6,Feldman-SVM,lambda=1.0,6,0.880597015,1,0.636363636,0.818181818,0.735056969,1.004597701,1.004597701,1.003629764,0.931034483,0.842105263,0.886569873,1.105603448,1.105603448,1.08892922,1.08892922,1,1,1,1,1,1,1,0.75,0.571428571,0.660714286,1.3125,1.3125,1.178571429,1.178571429,0.25,0.428571429,0.339285714,0.583333333,0.583333333,0.821428571,0.821428571,0,0,1,1,1,1,1,0.913043478,0.8,0.856521739,1.141304348,1.141304348,1.113043478,1.113043478,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Feldman-SVM,lambda=1.0,7,0.880597015,0.918918919,0.833333333,0.876126126,0.758426793,0.987616099,0.987616099,0.992740472,0.868421053,0.896551724,0.882486388,0.968623482,0.968623482,0.971869328,0.971869328,1,0.85,0.925,1.176470588,1.176470588,1.15,1.15,0.761904762,1,0.880952381,0.761904762,0.761904762,0.761904762,0.761904762,0.238095238,0,0.119047619,0,1,1.238095238,1.238095238,0,0.15,0.075,0,1,0.85,0.85,0.772727273,1,0.886363636,0.772727273,0.772727273,0.772727273,0.772727273,0,0.25,0.125,0,1,0.75,0.75
two-gaussians,sensitive-attr,0.6,Feldman-SVM,lambda=1.0,8,0.910447761,0.934782609,0.857142857,0.895962733,0.791925466,0.992105263,0.992105263,0.994555354,0.921052632,0.896551724,0.908802178,1.027327935,1.027327935,1.024500907,1.024500907,1,0.869565217,0.934782609,1.15,1.15,1.130434783,1.130434783,0.8,1,0.9,0.8,0.8,0.8,0.8,0.2,0,0.1,0,1,1.2,1.2,0,0.130434783,0.065217391,0,1,0.869565217,0.869565217,0.884615385,1,0.942307692,0.884615385,0.884615385,0.884615385,0.884615385,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667
two-gaussians,sensitive-attr,0.6,Feldman-SVM,lambda=1.0,9,0.880597015,0.87804878,0.884615385,0.881332083,0.753530133,0.978787879,0.978787879,0.987522282,0.909090909,0.852941176,0.881016043,1.065830721,1.065830721,1.056149733,1.056149733,1,0.8,0.9,1.25,1.25,1.2,1.2,0.823529412,1,0.911764706,0.823529412,0.823529412,0.823529412,0.823529412,0.176470588,0,0.088235294,0,1,1.176470588,1.176470588,0,0.2,0.1,0,1,0.8,0.8,0.842105263,1,0.921052632,0.842105263,0.842105263,0.842105263,0.842105263,0,0.357142857,0.178571429,0,1,0.642857143,0.642857143
two-gaussians,sensitive-attr,0.6,Feldman-GaussianNB,lambda=1.0,0,0.895522388,0.953488372,0.791666667,0.872577519,0.770190093,0.997402597,0.997402597,0.998214286,0.857142857,0.9375,0.897321429,0.914285714,0.914285714,0.919642857,0.919642857,1,0.916666667,0.958333333,1.090909091,1.090909091,1.083333333,1.083333333,0.6875,1,0.84375,0.6875,0.6875,0.6875,0.6875,0.3125,0,0.15625,0,1,1.3125,1.3125,0,0.083333333,0.041666667,0,1,0.916666667,0.916666667,0.791666667,1,0.895833333,0.791666667,0.791666667,0.791666667,0.791666667,0,0.2,0.1,0,1,0.8,0.8
two-gaussians,sensitive-attr,0.6,Feldman-GaussianNB,lambda=1.0,1,0.955223881,0.948717949,0.964285714,0.956501832,0.908851738,1.001589825,1.001589825,1.000900901,0.972972973,0.933333333,0.953153153,1.042471042,1.042471042,1.03963964,1.03963964,1,0.894736842,0.947368421,1.117647059,1.117647059,1.105263158,1.105263158,0.941176471,1,0.970588235,0.941176471,0.941176471,0.941176471,0.941176471,0.058823529,0,0.029411765,0,1,1.058823529,1.058823529,0,0.105263158,0.052631579,0,1,0.894736842,0.894736842,0.952380952,1,0.976190476,0.952380952,0.952380952,0.952380952,0.952380952,0,0.153846154,0.076923077,0,1,0.846153846,0.846153846
two-gaussians,sensitive-attr,0.6,Feldman-GaussianNB,lambda=1.0,2,0.895522388,0.886363636,0.913043478,0.899703557,0.77889634,0.986607143,0.986607143,0.991758242,0.928571429,0.871794872,0.90018315,1.06512605,1.06512605,1.056776557,1.056776557,1,0.827586207,0.913793103,1.208333333,1.208333333,1.172413793,1.172413793,0.846153846,1,0.923076923,0.846153846,0.846153846,0.846153846,0.846153846,0.153846154,0,0.076923077,0,1,1.153846154,1.153846154,0,0.172413793,0.086206897,0,1,0.827586207,0.827586207,0.882352941,1,0.941176471,0.882352941,0.882352941,0.882352941,0.882352941,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667
two-gaussians,sensitive-attr,0.6,Feldman-GaussianNB,lambda=1.0,3,0.895522388,1,0.75862069,0.879310345,0.80038305,0.986666667,0.986666667,0.990990991,0.866666667,0.918918919,0.892792793,0.943137255,0.943137255,0.947747748,0.947747748,1,1,1,1,1,1,1,0.714285714,0.8,0.757142857,0.892857143,0.892857143,0.914285714,0.914285714,0.285714286,0.2,0.242857143,1.428571429,1.428571429,1.085714286,1.085714286,0,0,1,1,1,1,1,0.8,0.88,0.84,0.909090909,0.909090909,0.92,0.92,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Feldman-GaussianNB,lambda=1.0,4,0.865671642,1,0.709677419,0.85483871,0.75348652,0.984126984,0.984126984,0.989247312,0.861111111,0.870967742,0.866039427,0.988683128,0.988683128,0.990143369,0.990143369,1,1,1,1,1,1,1,0.705882353,0.714285714,0.710084034,0.988235294,0.988235294,0.991596639,0.991596639,0.294117647,0.285714286,0.289915966,1.029411765,1.029411765,1.008403361,1.008403361,0,0,1,1,1,1,1,0.791666667,0.80952381,0.800595238,0.977941176,0.977941176,0.982142857,0.982142857,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Feldman-GaussianNB,lambda=1.0,5,0.910447761,0.871794872,0.964285714,0.918040293,0.82556343,1.027681661,1.027681661,1.01426025,0.970588235,0.848484848,0.909536542,1.143907563,1.143907563,1.122103387,1.122103387,1,0.772727273,0.886363636,1.294117647,1.294117647,1.227272727,1.227272727,0.941176471,1,0.970588235,0.941176471,0.941176471,0.941176471,0.941176471,0.058823529,0,0.029411765,0,1,1.058823529,1.058823529,0,0.227272727,0.113636364,0,1,0.772727273,0.772727273,0.944444444,1,0.972222222,0.944444444,0.944444444,0.944444444,0.944444444,0,0.3125,0.15625,0,1,0.6875,0.6875
two-gaussians,sensitive-attr,0.6,Feldman-GaussianNB,lambda=1.0,6,0.880597015,1,0.636363636,0.818181818,0.735056969,1.004597701,1.004597701,1.003629764,0.931034483,0.842105263,0.886569873,1.105603448,1.105603448,1.08892922,1.08892922,1,1,1,1,1,1,1,0.75,0.571428571,0.660714286,1.3125,1.3125,1.178571429,1.178571429,0.25,0.428571429,0.339285714,0.583333333,0.583333333,0.821428571,0.821428571,0,0,1,1,1,1,1,0.913043478,0.8,0.856521739,1.141304348,1.141304348,1.113043478,1.113043478,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Feldman-GaussianNB,lambda=1.0,7,0.865671642,0.945945946,0.766666667,0.856306306,0.732690136,1.01754386,1.01754386,1.010889292,0.815789474,0.931034483,0.873411978,0.876218324,0.876218324,0.884754991,0.884754991,1,0.9,0.95,1.111111111,1.111111111,1.1,1.1,0.666666667,1,0.833333333,0.666666667,0.666666667,0.666666667,0.666666667,0.333333333,0,0.166666667,0,1,1.333333333,1.333333333,0,0.1,0.05,0,1,0.9,0.9,0.708333333,1,0.854166667,0.708333333,0.708333333,0.708333333,0.708333333,0,0.181818182,0.090909091,0,1,0.818181818,0.818181818
two-gaussians,sensitive-attr,0.6,Feldman-GaussianNB,lambda=1.0,8,0.910447761,0.934782609,0.857142857,0.895962733,0.791925466,0.992105263,0.992105263,0.994555354,0.921052632,0.896551724,0.908802178,1.027327935,1.027327935,1.024500907,1.024500907,1,0.869565217,0.934782609,1.15,1.15,1.130434783,1.130434783,0.8,1,0.9,0.8,0.8,0.8,0.8,0.2,0,0.1,0,1,1.2,1.2,0,0.130434783,0.065217391,0,1,0.869565217,0.869565217,0.884615385,1,0.942307692,0.884615385,0.884615385,0.884615385,0.884615385,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667
two-gaussians,sensitive-attr,0.6,Feldman-GaussianNB,lambda=1.0,9,0.880597015,0.902439024,0.846153846,0.874296435,0.748592871,0.981240981,0.981240981,0.988413547,0.878787879,0.882352941,0.88057041,0.995959596,0.995959596,0.996434938,0.996434938,1,0.84,0.92,1.19047619,1.19047619,1.16,1.16,0.764705882,1,0.882352941,0.764705882,0.764705882,0.764705882,0.764705882,0.235294118,0,0.117647059,0,1,1.235294118,1.235294118,0,0.16,0.08,0,1,0.84,0.84,0.8,1,0.9,0.8,0.8,0.8,0.8,0,0.307692308,0.153846154,0,1,0.692307692,0.692307692
two-gaussians,sensitive-attr,0.6,Feldman-LR,lambda=1.0,0,0.895522388,0.953488372,0.791666667,0.872577519,0.770190093,0.997402597,0.997402597,0.998214286,0.857142857,0.9375,0.897321429,0.914285714,0.914285714,0.919642857,0.919642857,1,0.916666667,0.958333333,1.090909091,1.090909091,1.083333333,1.083333333,0.6875,1,0.84375,0.6875,0.6875,0.6875,0.6875,0.3125,0,0.15625,0,1,1.3125,1.3125,0,0.083333333,0.041666667,0,1,0.916666667,0.916666667,0.791666667,1,0.895833333,0.791666667,0.791666667,0.791666667,0.791666667,0,0.2,0.1,0,1,0.8,0.8
two-gaussians,sensitive-attr,0.6,Feldman-LR,lambda=1.0,1,0.955223881,0.948717949,0.964285714,0.956501832,0.908851738,1.001589825,1.001589825,1.000900901,0.972972973,0.933333333,0.953153153,1.042471042,1.042471042,1.03963964,1.03963964,1,0.894736842,0.947368421,1.117647059,1.117647059,1.105263158,1.105263158,0.941176471,1,0.970588235,0.941176471,0.941176471,0.941176471,0.941176471,0.058823529,0,0.029411765,0,1,1.058823529,1.058823529,0,0.105263158,0.052631579,0,1,0.894736842,0.894736842,0.952380952,1,0.976190476,0.952380952,0.952380952,0.952380952,0.952380952,0,0.153846154,0.076923077,0,1,0.846153846,0.846153846
two-gaussians,sensitive-attr,0.6,Feldman-LR,lambda=1.0,2,0.895522388,0.886363636,0.913043478,0.899703557,0.77889634,0.986607143,0.986607143,0.991758242,0.928571429,0.871794872,0.90018315,1.06512605,1.06512605,1.056776557,1.056776557,1,0.827586207,0.913793103,1.208333333,1.208333333,1.172413793,1.172413793,0.846153846,1,0.923076923,0.846153846,0.846153846,0.846153846,0.846153846,0.153846154,0,0.076923077,0,1,1.153846154,1.153846154,0,0.172413793,0.086206897,0,1,0.827586207,0.827586207,0.882352941,1,0.941176471,0.882352941,0.882352941,0.882352941,0.882352941,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667
two-gaussians,sensitive-attr,0.6,Feldman-LR,lambda=1.0,3,0.895522388,1,0.75862069,0.879310345,0.80038305,0.986666667,0.986666667,0.990990991,0.866666667,0.918918919,0.892792793,0.943137255,0.943137255,0.947747748,0.947747748,1,1,1,1,1,1,1,0.714285714,0.8,0.757142857,0.892857143,0.892857143,0.914285714,0.914285714,0.285714286,0.2,0.242857143,1.428571429,1.428571429,1.085714286,1.085714286,0,0,1,1,1,1,1,0.8,0.88,0.84,0.909090909,0.909090909,0.92,0.92,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Feldman-LR,lambda=1.0,4,0.865671642,1,0.709677419,0.85483871,0.75348652,0.984126984,0.984126984,0.989247312,0.861111111,0.870967742,0.866039427,0.988683128,0.988683128,0.990143369,0.990143369,1,1,1,1,1,1,1,0.705882353,0.714285714,0.710084034,0.988235294,0.988235294,0.991596639,0.991596639,0.294117647,0.285714286,0.289915966,1.029411765,1.029411765,1.008403361,1.008403361,0,0,1,1,1,1,1,0.791666667,0.80952381,0.800595238,0.977941176,0.977941176,0.982142857,0.982142857,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Feldman-LR,lambda=1.0,5,0.910447761,0.871794872,0.964285714,0.918040293,0.82556343,1.027681661,1.027681661,1.01426025,0.970588235,0.848484848,0.909536542,1.143907563,1.143907563,1.122103387,1.122103387,1,0.772727273,0.886363636,1.294117647,1.294117647,1.227272727,1.227272727,0.941176471,1,0.970588235,0.941176471,0.941176471,0.941176471,0.941176471,0.058823529,0,0.029411765,0,1,1.058823529,1.058823529,0,0.227272727,0.113636364,0,1,0.772727273,0.772727273,0.944444444,1,0.972222222,0.944444444,0.944444444,0.944444444,0.944444444,0,0.3125,0.15625,0,1,0.6875,0.6875
two-gaussians,sensitive-attr,0.6,Feldman-LR,lambda=1.0,6,0.880597015,1,0.636363636,0.818181818,0.735056969,1.004597701,1.004597701,1.003629764,0.931034483,0.842105263,0.886569873,1.105603448,1.105603448,1.08892922,1.08892922,1,1,1,1,1,1,1,0.75,0.571428571,0.660714286,1.3125,1.3125,1.178571429,1.178571429,0.25,0.428571429,0.339285714,0.583333333,0.583333333,0.821428571,0.821428571,0,0,1,1,1,1,1,0.913043478,0.8,0.856521739,1.141304348,1.141304348,1.113043478,1.113043478,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.6,Feldman-LR,lambda=1.0,7,0.880597015,0.918918919,0.833333333,0.876126126,0.758426793,0.987616099,0.987616099,0.992740472,0.868421053,0.896551724,0.882486388,0.968623482,0.968623482,0.971869328,0.971869328,1,0.85,0.925,1.176470588,1.176470588,1.15,1.15,0.761904762,1,0.880952381,0.761904762,0.761904762,0.761904762,0.761904762,0.238095238,0,0.119047619,0,1,1.238095238,1.238095238,0,0.15,0.075,0,1,0.85,0.85,0.772727273,1,0.886363636,0.772727273,0.772727273,0.772727273,0.772727273,0,0.25,0.125,0,1,0.75,0.75
two-gaussians,sensitive-attr,0.6,Feldman-LR,lambda=1.0,8,0.910447761,0.934782609,0.857142857,0.895962733,0.791925466,0.992105263,0.992105263,0.994555354,0.921052632,0.896551724,0.908802178,1.027327935,1.027327935,1.024500907,1.024500907,1,0.869565217,0.934782609,1.15,1.15,1.130434783,1.130434783,0.8,1,0.9,0.8,0.8,0.8,0.8,0.2,0,0.1,0,1,1.2,1.2,0,0.130434783,0.065217391,0,1,0.869565217,0.869565217,0.884615385,1,0.942307692,0.884615385,0.884615385,0.884615385,0.884615385,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667
two-gaussians,sensitive-attr,0.6,Feldman-LR,lambda=1.0,9,0.880597015,0.902439024,0.846153846,0.874296435,0.748592871,0.981240981,0.981240981,0.988413547,0.878787879,0.882352941,0.88057041,0.995959596,0.995959596,0.996434938,0.996434938,1,0.84,0.92,1.19047619,1.19047619,1.16,1.16,0.764705882,1,0.882352941,0.764705882,0.764705882,0.764705882,0.764705882,0.235294118,0,0.117647059,0,1,1.235294118,1.235294118,0,0.16,0.08,0,1,0.84,0.84,0.8,1,0.9,0.8,0.8,0.8,0.8,0,0.307692308,0.153846154,0,1,0.692307692,0.692307692
two-gaussians,sensitive-attr,0.6,Feldman-DecisionTree,lambda=1.0,0,0.895522388,0.860465116,0.958333333,0.909399225,0.792366422,1.015873016,1.015873016,1.008928571,0.971428571,0.8125,0.891964286,1.195604396,1.195604396,1.158928571,1.158928571,1,0.75,0.875,1.333333333,1.333333333,1.25,1.25,0.9375,1,0.96875,0.9375,0.9375,0.9375,0.9375,0.0625,0,0.03125,0,1,1.0625,1.0625,0,0.25,0.125,0,1,0.75,0.75,0.95,1,0.975,0.95,0.95,0.95,0.95,0,0.428571429,0.214285714,0,1,0.571428571,0.571428571
two-gaussians,sensitive-attr,0.6,Feldman-DecisionTree,lambda=1.0,1,0.955223881,0.923076923,1,0.961538462,0.91309742,1.013513514,1.013513514,1.007207207,1,0.9,0.95,1.111111111,1.111111111,1.1,1.1,1,0.842105263,0.921052632,1.1875,1.1875,1.157894737,1.157894737,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.157894737,0.078947368,0,1,0.842105263,0.842105263,1,1,1,1,1,1,1,0,0.214285714,0.107142857,0,1,0.785714286,0.785714286
two-gaussians,sensitive-attr,0.6,Feldman-DecisionTree,lambda=1.0,2,0.880597015,0.818181818,1,0.909090909,0.779126513,0.994897959,0.994897959,0.997252747,1,0.794871795,0.897435897,1.258064516,1.258064516,1.205128205,1.205128205,1,0.724137931,0.862068966,1.380952381,1.380952381,1.275862069,1.275862069,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.275862069,0.137931034,0,1,0.724137931,0.724137931,1,1,1,1,1,1,1,0,0.444444444,0.222222222,0,1,0.555555556,0.555555556
two-gaussians,sensitive-attr,0.6,Feldman-DecisionTree,lambda=1.0,3,0.970149254,0.973684211,0.965517241,0.969600726,0.939201452,0.998412698,0.998412698,0.999099099,0.966666667,0.972972973,0.96981982,0.993518519,0.993518519,0.993693694,0.993693694,1,0.954545455,0.977272727,1.047619048,1.047619048,1.045454545,1.045454545,0.928571429,1,0.964285714,0.928571429,0.928571429,0.928571429,0.928571429,0.071428571,0,0.035714286,0,1,1.071428571,1.071428571,0,0.045454545,0.022727273,0,1,0.954545455,0.954545455,0.941176471,1,0.970588235,0.941176471,0.941176471,0.941176471,0.941176471,0,0.0625,0.03125,0,1,0.9375,0.9375
two-gaussians,sensitive-attr,0.6,Feldman-DecisionTree,lambda=1.0,4,0.940298507,0.888888889,1,0.944444444,0.887300168,0.975925926,0.975925926,0.988351254,0.944444444,0.935483871,0.939964158,1.009578544,1.009578544,1.008960573,1.008960573,0.894736842,0.882352941,0.888544892,1.014035088,1.014035088,1.012383901,1.012383901,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.105263158,0.117647059,0.111455108,0.894736842,0.894736842,0.987616099,0.987616099,1,1,1,1,1,1,1,0.105263158,0.125,0.115131579,0.842105263,0.842105263,0.980263158,0.980263158
two-gaussians,sensitive-attr,0.6,Feldman-DecisionTree,lambda=1.0,5,0.895522388,0.820512821,1,0.91025641,0.810191494,0.970588235,0.970588235,0.98573975,0.970588235,0.818181818,0.894385027,1.18627451,1.18627451,1.152406417,1.152406417,0.941176471,0.727272727,0.834224599,1.294117647,1.294117647,1.213903743,1.213903743,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.058823529,0.272727273,0.165775401,0.215686275,0.215686275,0.786096257,0.786096257,1,1,1,1,1,1,1,0.055555556,0.352941176,0.204248366,0.157407407,0.157407407,0.702614379,0.702614379
two-gaussians,sensitive-attr,0.6,Feldman-DecisionTree,lambda=1.0,6,0.955223881,0.933333333,1,0.966666667,0.906274425,0.982758621,0.982758621,0.989110708,0.896551724,1,0.948275862,0.896551724,0.896551724,0.896551724,0.896551724,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.142857143,0,0.071428571,0,1,1.142857143,1.142857143,1,1,1,1,1,1,1,0.272727273,0,0.136363636,0,1,1.272727273,1.272727273
two-gaussians,sensitive-attr,0.6,Feldman-DecisionTree,lambda=1.0,7,0.880597015,0.918918919,0.833333333,0.876126126,0.758426793,0.987616099,0.987616099,0.992740472,0.868421053,0.896551724,0.882486388,0.968623482,0.968623482,0.971869328,0.971869328,1,0.85,0.925,1.176470588,1.176470588,1.15,1.15,0.761904762,1,0.880952381,0.761904762,0.761904762,0.761904762,0.761904762,0.238095238,0,0.119047619,0,1,1.238095238,1.238095238,0,0.15,0.075,0,1,0.85,0.85,0.772727273,1,0.886363636,0.772727273,0.772727273,0.772727273,0.772727273,0,0.25,0.125,0,1,0.75,0.75
two-gaussians,sensitive-attr,0.6,Feldman-DecisionTree,lambda=1.0,8,0.910447761,0.891304348,0.952380952,0.92184265,0.809234512,1.01754386,1.01754386,1.010889292,0.973684211,0.827586207,0.900635209,1.176535088,1.176535088,1.146098004,1.146098004,1,0.782608696,0.891304348,1.277777778,1.277777778,1.217391304,1.217391304,0.933333333,1,0.966666667,0.933333333,0.933333333,0.933333333,0.933333333,0.066666667,0,0.033333333,0,1,1.066666667,1.066666667,0,0.217391304,0.108695652,0,1,0.782608696,0.782608696,0.958333333,1,0.979166667,0.958333333,0.958333333,0.958333333,0.958333333,0,0.454545455,0.227272727,0,1,0.545454545,0.545454545
two-gaussians,sensitive-attr,0.6,Feldman-DecisionTree,lambda=1.0,9,0.865671642,0.780487805,1,0.890243902,0.761440044,1.03030303,1.03030303,1.01426025,1,0.735294118,0.867647059,1.36,1.36,1.264705882,1.264705882,1,0.64,0.82,1.5625,1.5625,1.36,1.36,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.36,0.18,0,1,0.64,0.64,1,1,1,1,1,1,1,0,0.5,0.25,0,1,0.5,0.5
