name,attribute,percent_pos_class,algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-accuracy,0-accuracy_over_1-accuracy,sensitive-accuracyRatio,diff:1-accuracyto0-accuracy,comparative-sensitive-accuracy,0-TPR,1-TPR,sensitive-TPR,0-TPR_over_1-TPR,sensitive-TPRRatio,diff:1-TPRto0-TPR,comparative-sensitive-TPR,0-TNR,1-TNR,sensitive-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,comparative-sensitive-TNR,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,comparative-sensitive-attr-FPR,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-calibration+,1-calibration+,sensitive-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,comparative-sensitive-attr-calibration+,0-calibration-,1-calibration-,sensitive-calibration-,0-calibration-_over_1-calibration-,sensitive-calibration-Ratio,diff:1-calibration-to0-calibration-,comparative-sensitive-calibration-
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB-accuracy,lambda=1.0,6,0.985074627,0.923076923,1,0.961538462,0.951994594,0.935960591,0.935960591,0.988203267,1,0.973684211,0.986842105,1.027027027,1.027027027,1.026315789,1.026315789,1,0.875,0.9375,1.142857143,1.142857143,1.125,1.125,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.125,0.0625,0,1,0.875,0.875,1,1,1,1,1,1,1,0,0.032258065,0.016129032,0,1,0.967741935,0.967741935
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB-accuracy,lambda=1.0,7,0.970149254,0.928571429,0.981132075,0.954851752,0.909703504,1.03030303,1.03030303,1.006238859,0.96969697,0.970588235,0.970142602,0.999081726,0.999081726,0.999108734,0.999108734,1,0.875,0.9375,1.142857143,1.142857143,1.125,1.125,0.962962963,1,0.981481481,0.962962963,0.962962963,0.962962963,0.962962963,0.037037037,0,0.018518519,0,1,1.037037037,1.037037037,0,0.125,0.0625,0,1,0.875,0.875,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0,0.037037037,0.018518519,0,1,0.962962963,0.962962963
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB-accuracy,lambda=0.95,8,0.925373134,0.75,0.980392157,0.865196078,0.787467474,0.945945946,0.945945946,0.989189189,0.972972973,0.866666667,0.91981982,1.122661123,1.122661123,1.106306306,1.106306306,1,0.6,0.8,1.666666667,1.666666667,1.4,1.4,0.967741935,1,0.983870968,0.967741935,0.967741935,0.967741935,0.967741935,0.032258065,0,0.016129032,0,1,1.032258065,1.032258065,0,0.4,0.2,0,1,0.6,0.6,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0,0.166666667,0.083333333,0,1,0.833333333,0.833333333
two-gaussians,sensitive-attr,0.2,Feldman-GaussianNB-accuracy,lambda=1.0,9,0.955223881,1,0.947368421,0.973684211,0.85366559,1.066666667,1.066666667,1.0125,0.942857143,0.96875,0.955803571,0.973271889,0.973271889,0.974107143,0.974107143,1,1,1,1,1,1,1,0.933333333,0.962962963,0.948148148,0.969230769,0.969230769,0.97037037,0.97037037,0.066666667,0.037037037,0.051851852,1.8,1.8,1.02962963,1.02962963,0,0,1,1,1,1,1,0.714285714,0.833333333,0.773809524,0.857142857,0.857142857,0.880952381,0.880952381,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,SVM,,0,0.985074627,1,0.916666667,0.958333333,0.948840144,0.861111111,0.861111111,0.874551971,0.972222222,1,0.986111111,0.972222222,0.972222222,0.972222222,0.972222222,1,1,1,1,1,1,1,0.888888889,1,0.944444444,0.888888889,0.888888889,0.888888889,0.888888889,0.111111111,0,0.055555556,0,1,1.111111111,1.111111111,0,0,1,1,1,1,1,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,SVM,,1,1,1,1,1,1,0.946938776,0.946938776,0.953571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,SVM,,2,0.970149254,1,0.857142857,0.928571429,0.908831132,0.784090909,0.784090909,0.793478261,0.954545455,1,0.977272727,0.954545455,0.954545455,0.954545455,0.954545455,1,1,1,1,1,1,1,0.846153846,1,0.923076923,0.846153846,0.846153846,0.846153846,0.846153846,0.153846154,0,0.076923077,0,1,1.153846154,1.153846154,0,0,1,1,1,1,1,0.939393939,1,0.96969697,0.939393939,0.939393939,0.939393939,0.939393939,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,SVM,,3,0.985074627,1,0.9,0.95,0.940469435,0.845351044,0.845351044,0.854723708,1,0.96969697,0.984848485,1.03125,1.03125,1.03030303,1.03030303,1,1,1,1,1,1,1,1,0.666666667,0.833333333,1.5,1.5,1.333333333,1.333333333,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667,0,0,1,1,1,1,1,1,0.967741935,0.983870968,1.033333333,1.033333333,1.032258065,1.032258065,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,SVM,,4,0.985074627,1,0.928571429,0.964285714,0.954659972,0.956709957,0.956709957,0.964349376,0.96969697,1,0.984848485,0.96969697,0.96969697,0.96969697,0.96969697,1,1,1,1,1,1,1,0.875,1,0.9375,0.875,0.875,0.875,0.875,0.125,0,0.0625,0,1,1.125,1.125,0,0,1,1,1,1,1,0.961538462,1,0.980769231,0.961538462,0.961538462,0.961538462,0.961538462,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,SVM,,5,0.985074627,1,0.875,0.9375,0.927586474,0.836397059,0.836397059,0.841071429,0.96875,1,0.984375,0.96875,0.96875,0.96875,0.96875,1,1,1,1,1,1,1,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0.142857143,0,0.071428571,0,1,1.142857143,1.142857143,0,0,1,1,1,1,1,0.961538462,1,0.980769231,0.961538462,0.961538462,0.961538462,0.961538462,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,SVM,,6,1,1,1,1,1,0.886409736,0.886409736,0.898366606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,SVM,,7,1,1,1,1,1,0.904365904,0.904365904,0.917117117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,SVM,,8,1,1,1,1,1,0.697610294,0.697610294,0.706773619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,SVM,,9,0.985074627,1,0.888888889,0.944444444,0.934784989,0.883809524,0.883809524,0.891071429,0.971428571,1,0.985714286,0.971428571,0.971428571,0.971428571,0.971428571,1,1,1,1,1,1,1,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0.142857143,0,0.071428571,0,1,1.142857143,1.142857143,0,0,1,1,1,1,1,0.965517241,1,0.982758621,0.965517241,0.965517241,0.965517241,0.965517241,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,GaussianNB,,0,0.970149254,1,0.833333333,0.916666667,0.896712645,0.831417625,0.831417625,0.842293907,0.972222222,0.967741935,0.969982079,1.00462963,1.00462963,1.004480287,1.004480287,1,1,1,1,1,1,1,0.888888889,0.666666667,0.777777778,1.333333333,1.333333333,1.222222222,1.222222222,0.111111111,0.333333333,0.222222222,0.333333333,0.333333333,0.777777778,0.777777778,0,0,1,1,1,1,1,0.964285714,0.965517241,0.964901478,0.99872449,0.99872449,0.998768473,0.998768473,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,GaussianNB,,1,1,1,1,1,1,0.946938776,0.946938776,0.953571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,GaussianNB,,2,0.970149254,1,0.857142857,0.928571429,0.908831132,0.784090909,0.784090909,0.793478261,0.954545455,1,0.977272727,0.954545455,0.954545455,0.954545455,0.954545455,1,1,1,1,1,1,1,0.846153846,1,0.923076923,0.846153846,0.846153846,0.846153846,0.846153846,0.153846154,0,0.076923077,0,1,1.153846154,1.153846154,0,0,1,1,1,1,1,0.939393939,1,0.96969697,0.939393939,0.939393939,0.939393939,0.939393939,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,GaussianNB,,3,0.970149254,1,0.8,0.9,0.879136711,0.818933824,0.818933824,0.824420677,1,0.939393939,0.96969697,1.064516129,1.064516129,1.060606061,1.060606061,1,1,1,1,1,1,1,1,0.333333333,0.666666667,3,3,1.666666667,1.666666667,0,0.666666667,0.333333333,0,1,0.333333333,0.333333333,0,0,1,1,1,1,1,1,0.9375,0.96875,1.066666667,1.066666667,1.0625,1.0625,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,GaussianNB,,4,0.970149254,1,0.857142857,0.928571429,0.908831132,0.923719958,0.923719958,0.934937611,0.96969697,0.970588235,0.970142602,0.999081726,0.999081726,0.999108734,0.999108734,1,1,1,1,1,1,1,0.875,0.833333333,0.854166667,1.05,1.05,1.041666667,1.041666667,0.125,0.166666667,0.145833333,0.75,0.75,0.958333333,0.958333333,0,0,1,1,1,1,1,0.961538462,0.965517241,0.963527851,0.995879121,0.995879121,0.99602122,0.99602122,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,GaussianNB,,5,1,1,1,1,1,0.804227941,0.804227941,0.809821429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,GaussianNB,,6,0.970149254,1,0.8,0.9,0.879136711,0.837164751,0.837164751,0.845735027,1,0.947368421,0.973684211,1.055555556,1.055555556,1.052631579,1.052631579,1,1,1,1,1,1,1,1,0.5,0.75,2,2,1.5,1.5,0,0.5,0.25,0,1,0.5,0.5,0,0,1,1,1,1,1,1,0.944444444,0.972222222,1.058823529,1.058823529,1.055555556,1.055555556,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,GaussianNB,,7,1,1,1,1,1,0.904365904,0.904365904,0.917117117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,GaussianNB,,8,1,1,1,1,1,0.697610294,0.697610294,0.706773619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,GaussianNB,,9,0.985074627,1,0.888888889,0.944444444,0.934784989,0.883809524,0.883809524,0.891071429,0.971428571,1,0.985714286,0.971428571,0.971428571,0.971428571,0.971428571,1,1,1,1,1,1,1,0.857142857,1,0.928571429,0.857142857,0.857142857,0.857142857,0.857142857,0.142857143,0,0.071428571,0,1,1.142857143,1.142857143,0,0,1,1,1,1,1,0.965517241,1,0.982758621,0.965517241,0.965517241,0.965517241,0.965517241,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,LR,,0,0.985074627,1,0.916666667,0.958333333,0.948840144,0.861111111,0.861111111,0.874551971,0.972222222,1,0.986111111,0.972222222,0.972222222,0.972222222,0.972222222,1,1,1,1,1,1,1,0.888888889,1,0.944444444,0.888888889,0.888888889,0.888888889,0.888888889,0.111111111,0,0.055555556,0,1,1.111111111,1.111111111,0,0,1,1,1,1,1,0.964285714,1,0.982142857,0.964285714,0.964285714,0.964285714,0.964285714,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,LR,,1,1,1,1,1,1,0.946938776,0.946938776,0.953571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,LR,,2,0.970149254,1,0.857142857,0.928571429,0.908831132,0.784090909,0.784090909,0.793478261,0.954545455,1,0.977272727,0.954545455,0.954545455,0.954545455,0.954545455,1,1,1,1,1,1,1,0.846153846,1,0.923076923,0.846153846,0.846153846,0.846153846,0.846153846,0.153846154,0,0.076923077,0,1,1.153846154,1.153846154,0,0,1,1,1,1,1,0.939393939,1,0.96969697,0.939393939,0.939393939,0.939393939,0.939393939,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,LR,,3,1,1,1,1,1,0.873529412,0.873529412,0.885026738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,LR,,4,0.985074627,1,0.928571429,0.964285714,0.954659972,0.956709957,0.956709957,0.964349376,0.96969697,1,0.984848485,0.96969697,0.96969697,0.96969697,0.96969697,1,1,1,1,1,1,1,0.875,1,0.9375,0.875,0.875,0.875,0.875,0.125,0,0.0625,0,1,1.125,1.125,0,0,1,1,1,1,1,0.961538462,1,0.980769231,0.961538462,0.961538462,0.961538462,0.961538462,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,LR,,5,1,1,1,1,1,0.804227941,0.804227941,0.809821429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,LR,,6,1,1,1,1,1,0.886409736,0.886409736,0.898366606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,LR,,7,1,1,1,1,1,0.904365904,0.904365904,0.917117117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,LR,,8,1,1,1,1,1,0.697610294,0.697610294,0.706773619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,LR,,9,1,1,1,1,1,0.853333333,0.853333333,0.8625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,DecisionTree,,0,1,1,1,1,1,0.830357143,0.830357143,0.846774194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,DecisionTree,,1,1,1,1,1,1,0.946938776,0.946938776,0.953571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,DecisionTree,,2,1,1,1,1,1,0.736570248,0.736570248,0.748023715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,DecisionTree,,3,1,1,1,1,1,0.873529412,0.873529412,0.885026738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,DecisionTree,,4,1,1,1,1,1,0.91991342,0.91991342,0.934046346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,DecisionTree,,5,1,1,1,1,1,0.804227941,0.804227941,0.809821429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,DecisionTree,,6,0.970149254,0.964912281,1,0.98245614,0.896712645,0.873563218,0.873563218,0.890199637,0.965517241,0.973684211,0.969600726,0.991612302,0.991612302,0.991833031,0.991833031,0.956521739,0.970588235,0.963554987,0.985507246,0.985507246,0.985933504,0.985933504,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.043478261,0.029411765,0.036445013,1.47826087,1.47826087,1.014066496,1.014066496,1,1,1,1,1,1,1,0.142857143,0.2,0.171428571,0.714285714,0.714285714,0.942857143,0.942857143
two-gaussians,sensitive-attr,0.8,DecisionTree,,7,1,1,1,1,1,0.904365904,0.904365904,0.917117117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,DecisionTree,,8,1,1,1,1,1,0.697610294,0.697610294,0.706773619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,DecisionTree,,9,1,1,1,1,1,0.853333333,0.853333333,0.8625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Kamishima,eta=1.0,0,0.970149254,1,0.833333333,0.916666667,0.896712645,0.831417625,0.831417625,0.842293907,0.972222222,0.967741935,0.969982079,1.00462963,1.00462963,1.004480287,1.004480287,1,1,1,1,1,1,1,0.888888889,0.666666667,0.777777778,1.333333333,1.333333333,1.222222222,1.222222222,0.111111111,0.333333333,0.222222222,0.333333333,0.333333333,0.777777778,0.777777778,0,0,1,1,1,1,1,0.964285714,0.965517241,0.964901478,0.99872449,0.99872449,0.998768473,0.998768473,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Kamishima,eta=1.0,1,1,1,1,1,1,0.946938776,0.946938776,0.953571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Kamishima,eta=1.0,2,0.970149254,1,0.857142857,0.928571429,0.908831132,0.784090909,0.784090909,0.793478261,0.954545455,1,0.977272727,0.954545455,0.954545455,0.954545455,0.954545455,1,1,1,1,1,1,1,0.846153846,1,0.923076923,0.846153846,0.846153846,0.846153846,0.846153846,0.153846154,0,0.076923077,0,1,1.153846154,1.153846154,0,0,1,1,1,1,1,0.939393939,1,0.96969697,0.939393939,0.939393939,0.939393939,0.939393939,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Kamishima,eta=1.0,3,0.955223881,0.98245614,0.8,0.89122807,0.817640094,0.788602941,0.788602941,0.795008913,0.970588235,0.939393939,0.954991087,1.033206831,1.033206831,1.031194296,1.031194296,0.962962963,1,0.981481481,0.962962963,0.962962963,0.962962963,0.962962963,1,0.333333333,0.666666667,3,3,1.666666667,1.666666667,0,0.666666667,0.333333333,0,1,0.333333333,0.333333333,0.037037037,0,0.018518519,0,1,1.037037037,1.037037037,1,0.9375,0.96875,1.066666667,1.066666667,1.0625,1.0625,0.125,0,0.0625,0,1,1.125,1.125
two-gaussians,sensitive-attr,0.8,Kamishima,eta=1.0,4,0.955223881,0.981132075,0.857142857,0.919137466,0.861826564,0.824242424,0.824242424,0.844919786,0.96969697,0.941176471,0.95543672,1.03030303,1.03030303,1.028520499,1.028520499,0.96,1,0.98,0.96,0.96,0.96,0.96,1,0.666666667,0.833333333,1.5,1.5,1.333333333,1.333333333,0,0.333333333,0.166666667,0,1,0.666666667,0.666666667,0.04,0,0.02,0,1,1.04,1.04,1,0.933333333,0.966666667,1.071428571,1.071428571,1.066666667,1.066666667,0.111111111,0,0.055555556,0,1,1.111111111,1.111111111
two-gaussians,sensitive-attr,0.8,Kamishima,eta=1.0,5,1,1,1,1,1,0.804227941,0.804227941,0.809821429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Kamishima,eta=1.0,6,0.955223881,0.98245614,0.8,0.89122807,0.817640094,0.800766284,0.800766284,0.811252269,0.965517241,0.947368421,0.956442831,1.019157088,1.019157088,1.01814882,1.01814882,0.956521739,1,0.97826087,0.956521739,0.956521739,0.956521739,0.956521739,1,0.5,0.75,2,2,1.5,1.5,0,0.5,0.25,0,1,0.5,0.5,0.043478261,0,0.02173913,0,1,1.043478261,1.043478261,1,0.944444444,0.972222222,1.058823529,1.058823529,1.055555556,1.055555556,0.142857143,0,0.071428571,0,1,1.142857143,1.142857143
two-gaussians,sensitive-attr,0.8,Kamishima,eta=1.0,7,1,1,1,1,1,0.904365904,0.904365904,0.917117117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Kamishima,eta=1.0,8,1,1,1,1,1,0.697610294,0.697610294,0.706773619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Kamishima,eta=1.0,9,1,1,1,1,1,0.853333333,0.853333333,0.8625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Calders,beta=1.0,0,0.820895522,1,0,0.5,0,1,1,1,0.75,0.903225806,0.826612903,0.830357143,0.830357143,0.846774194,0.846774194,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.75,0.903225806,0.826612903,0.830357143,0.830357143,0.846774194,0.846774194,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Calders,beta=1.0,1,0.850746269,1,0,0.5,0,1,1,1,0.828571429,0.875,0.851785714,0.946938776,0.946938776,0.953571429,0.953571429,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.828571429,0.875,0.851785714,0.946938776,0.946938776,0.953571429,0.953571429,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Calders,beta=1.0,2,0.791044776,1,0,0.5,0,1,1,1,0.704545455,0.956521739,0.830533597,0.736570248,0.736570248,0.748023715,0.748023715,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.704545455,0.956521739,0.830533597,0.736570248,0.736570248,0.748023715,0.748023715,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Calders,beta=1.0,3,0.850746269,1,0,0.5,0,1,1,1,0.794117647,0.909090909,0.851604278,0.873529412,0.873529412,0.885026738,0.885026738,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.794117647,0.909090909,0.851604278,0.873529412,0.873529412,0.885026738,0.885026738,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Calders,beta=1.0,4,0.791044776,1,0,0.5,0,1,1,1,0.757575758,0.823529412,0.790552585,0.91991342,0.91991342,0.934046346,0.934046346,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.757575758,0.823529412,0.790552585,0.91991342,0.91991342,0.934046346,0.934046346,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Calders,beta=1.0,5,0.880597015,1,0,0.5,0,1,1,1,0.78125,0.971428571,0.876339286,0.804227941,0.804227941,0.809821429,0.809821429,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.78125,0.971428571,0.876339286,0.804227941,0.804227941,0.809821429,0.809821429,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Calders,beta=1.0,6,0.850746269,1,0,0.5,0,1,1,1,0.793103448,0.894736842,0.843920145,0.886409736,0.886409736,0.898366606,0.898366606,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.793103448,0.894736842,0.843920145,0.886409736,0.886409736,0.898366606,0.898366606,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Calders,beta=1.0,7,0.820895522,1,0,0.5,0,1,1,1,0.783783784,0.866666667,0.825225225,0.904365904,0.904365904,0.917117117,0.917117117,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.783783784,0.866666667,0.825225225,0.904365904,0.904365904,0.917117117,0.917117117,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Calders,beta=1.0,8,0.820895522,1,0,0.5,0,1,1,1,0.676470588,0.96969697,0.823083779,0.697610294,0.697610294,0.706773619,0.706773619,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.676470588,0.96969697,0.823083779,0.697610294,0.697610294,0.706773619,0.706773619,1,1,1,1,1,1,1
two-gaussians,sensitive-attr,0.8,Calders,beta=1.0,9,0.865671642,1,0,0.5,0,1,1,1,0.8,0.9375,0.86875,0.853333333,0.853333333,0.8625,0.8625,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.8,0.9375,0.86875,0.853333333,0.853333333,0.8625,0.8625,1,1,1,1,1,1,1
